LPS, LS, LP, PS, LPSLow, LSLow
0.80477,3.3907,0.64814,0.62141,0.80383,2.2057
0.79486,0.28668,0.65982,0.59721,0.6024,-0.24937
0.54884,-2.9985,0.73861,0.67185,0.66777,0.81067
0.75798,1.7897,0.63959,0.68045,0.91444,-2.792
0.8163,2.8205,0.86243,0.47201,0.79569,-2.3295
0.77899,1.7369,0.71842,0.4525,0.5804,-0.57133
0.80227,1.1712,0.75512,0.5755,0.6405,-0.4507
0.72045,0.011365,0.84387,0.43918,0.80373,-0.40627
0.75393,0.87307,0.75526,0.21763,0.82045,-1.8506
0.93666,-0.70718,0.61013,0.73247,0.66591,3.7558
0.81069,-0.81532,0.59786,0.69151,0.94653,-0.41247
0.78866,0.29081,0.74943,0.19263,0.89463,1.1114
0.73402,-2.6828,0.79564,0.45965,0.71977,-1.27
0.57015,1.9899,0.78843,0.63431,0.84539,0.76675
0.737,-0.41923,0.67951,0.31147,0.62431,1.2665
0.76822,0.13018,0.78071,0.55923,0.56575,2.9294
0.6181,1.1458,0.69045,0.5401,0.74623,-1.0588
0.74724,-1.7152,0.67868,0.48709,0.65216,-0.6441
0.68821,-2.8902,0.78011,0.60604,0.73047,-0.98302
0.80546,0.97522,0.56775,0.57997,0.68819,0.084143
0.81687,0.098494,0.84309,0.51555,0.8401,0.78429
0.564,-0.72524,0.81019,0.41291,0.46314,0.45875
0.82573,2.8888,0.5496,0.61321,0.72666,3.5729
0.71471,-0.46642,0.8396,0.5535,0.71505,3.0587
0.7529,1.8719,0.61941,0.82123,0.66788,4.2011
0.75752,-0.49957,0.5872,0.45837,0.92154,-1.1762
0.68077,-0.55122,0.76191,0.72817,0.375,3.2206
0.80645,1.2406,0.7919,0.53268,0.6868,0.94885
0.71883,0.1206,0.76446,0.70414,0.45171,0.75803
0.53095,3.1712,0.80007,0.55496,0.68695,1.5931
0.8142,-0.22805,0.89793,0.49425,0.72674,-3.3255
0.74086,-0.28775,0.51487,0.36869,0.63954,-0.088055
0.7394,-0.39484,0.36386,0.44001,0.42057,4.7476
0.93272,-1.1824,0.75748,0.55528,0.46152,-0.2258
0.68169,-1.1376,0.7889,0.59899,0.74458,1.1781
0.81494,0.072563,0.78471,0.46501,0.90284,2.1604
0.79439,3.0273,0.59403,0.49796,0.73036,2.4728
0.72469,-1.0522,0.62223,0.48727,0.66487,-1.8085
0.78828,2.3975,0.97161,0.71234,0.75449,1.5606
0.74591,-1.5631,0.73316,0.71946,0.8455,3.5691
0.74401,-0.29342,0.77369,0.48506,0.83674,1.3321
0.82383,-1.5833,0.84171,0.47045,0.81886,-0.55649
0.77021,0.60475,0.50482,0.68524,0.67773,2.9989
0.84974,2.3807,0.88538,0.5251,0.81761,1.681
0.88407,3.4595,0.39847,0.72314,0.79825,3.7565
0.66379,2.1259,0.54293,0.55656,0.9005,1.705
0.83174,0.77507,0.82429,0.54113,0.57641,3.6398
0.80849,0.79437,0.73838,0.53612,0.75203,-0.68778
0.79008,-2.5094,0.65205,0.52225,0.57923,0.70238
0.81443,-1.9898,0.64878,0.67836,0.87587,3.174
0.78109,0.029938,0.56582,-0.059858,0.70584,0.56435
0.72883,-0.35707,0.79161,0.68604,0.70248,0.45492
0.77463,-1.5624,0.8681,0.51524,0.70733,1.1775
0.55734,-1.7972,0.71477,0.6428,0.74392,-0.99167
0.87567,1.5406,0.59176,0.61955,0.62373,0.60669
0.78352,-1.3586,0.53968,0.32051,0.91978,1.1268
0.78948,-2.7629,0.98613,0.56676,0.38845,0.56935
0.71317,1.0986,0.90909,0.44061,0.85388,1.2546
0.86594,2.0447,0.78163,0.47512,0.71885,1.234
0.58959,-0.46415,0.94747,0.58828,0.82988,-3.5589
0.75563,-1.1092,0.64228,0.68264,1.0464,0.12122
0.60981,1.7017,0.81226,0.71033,0.74284,0.57827
0.67018,1.3666,0.6127,0.49576,0.80878,1.46
0.83568,0.91382,0.5849,0.27431,0.66589,1.6083
0.89102,-1.8182,0.79746,0.6891,0.76724,-0.73301
0.78325,0.56035,0.53755,0.5033,0.87752,-0.55363
0.71209,1.076,0.64215,0.50944,0.70631,-0.93028
0.80764,-0.14553,0.96306,0.74813,0.65732,2.7565
0.69265,-0.31499,0.94246,0.62372,0.80722,-1.3806
0.78506,0.093407,0.56416,0.72861,0.83491,-3.8433
0.85515,1.8106,0.80236,0.32969,0.76204,1.4752
0.59366,3.5076,0.73069,0.70294,0.75231,0.83114
0.5691,-0.86156,0.69434,0.62579,0.76247,4.7651
0.79394,-1.8298,0.49479,0.51054,0.3337,1.9931
0.80664,-0.19053,0.66874,0.65494,0.73296,0.079048
0.66476,2.0194,0.94789,0.67209,0.55165,0.99763
0.70808,1.8204,0.52691,0.62256,0.5907,-0.9959
0.85388,1.2886,0.75571,0.73963,0.78936,0.26803
0.49827,1.5616,0.74914,0.64656,0.60015,-1.3718
0.58376,0.13437,0.41577,0.57318,0.93163,2.3587
0.75048,0.64493,0.94978,0.64597,0.78863,-3.3405
0.81236,-1.7886,0.59844,0.53829,0.82973,-1.4753
0.77376,-0.40248,0.87045,0.68703,0.75957,-2.0887
0.75347,2.5868,0.86269,0.66641,0.78927,-2.8133
0.63885,-2.4162,0.61379,0.79233,0.84281,0.85174
0.62538,-1.5312,0.57886,0.40972,0.82115,0.028205
0.79395,-0.46935,0.79387,0.56623,0.84687,-0.97872
0.66111,-0.4039,0.46131,0.53185,1.0056,-1.7801
0.61259,0.61154,0.79429,0.5766,0.78271,1.2873
0.63753,2.5159,0.94256,0.62977,0.70863,2.468
0.70871,0.6714,0.69831,0.78419,0.82417,0.67093
0.67587,2.7974,0.9399,0.70831,0.54438,1.6191
0.8027,0.65834,0.86582,0.44696,0.79937,-0.7274
