LPS, LS, LP, PS, LPSLow, LSLow
0.84863,0.84276,0.85866,0.90511,0.87025,0.85879
0.88277,0.90816,0.86856,0.83444,0.88353,0.92194
0.86582,0.83052,0.84881,0.85195,0.8178,0.80724
0.86628,0.81419,0.85114,0.92653,0.86418,0.90243
0.86751,0.82589,0.90803,0.85458,0.86852,0.89351
0.8516,0.81165,0.86016,0.75461,0.9029,0.97651
0.96679,0.72504,0.85509,0.95891,0.85123,0.85324
0.88882,0.84805,0.80085,0.96426,0.931,0.79774
0.87445,0.96597,0.88495,0.81272,0.93198,0.84703
0.87584,0.80752,0.92047,0.86782,0.80777,0.89328
0.7951,0.90874,0.90315,0.89819,0.92146,0.82368
0.87117,0.90539,0.87543,0.8368,0.83138,0.8297
0.86437,0.8146,0.87053,0.9064,0.86796,0.79448
0.81684,0.84412,0.8559,0.91109,0.82263,0.84565
0.86423,0.82998,0.85006,0.90554,0.84643,0.83258
0.83371,0.8223,0.87204,0.9683,0.90892,0.9685
0.87095,0.86546,0.7849,0.8975,0.85606,0.78625
0.89039,0.87166,0.88245,0.89095,0.89966,0.99336
0.8117,0.80419,0.88068,0.83692,0.80938,0.92369
0.91895,0.91342,0.8049,0.88859,0.89002,0.91619
0.82795,0.77302,0.93457,0.95349,0.83646,0.90196
0.85132,0.9809,0.81185,1.0632,0.81418,0.85836
0.85278,0.91956,0.82688,0.80493,0.84623,0.82211
0.84412,0.85853,0.87386,0.90733,0.79086,0.80331
0.90736,0.89526,0.93083,0.85131,0.92586,0.89538
0.86271,1.023,0.89539,1.0069,0.82126,0.8869
0.80364,0.84511,0.88949,0.79008,0.87698,1.012
0.85561,0.89912,0.8942,0.87061,0.88989,0.79781
0.84586,0.85061,0.86555,0.79528,0.85711,0.83781
0.84182,0.81188,0.80285,0.85009,0.78917,0.93169
0.9412,0.84659,0.84199,0.87432,0.82854,0.94172
0.82896,0.9194,0.8449,0.93505,0.83454,0.95153
0.89645,0.81324,0.8836,0.81539,0.87128,0.89082
0.86155,0.92044,0.83329,0.84252,0.8928,0.80712
0.85,0.87808,0.84107,0.91203,0.81993,0.8324
0.85825,0.90892,0.89847,0.94853,0.88504,0.89202
0.85617,0.90222,0.8959,0.99416,0.87969,0.84611
0.84895,1.0137,0.89675,0.86912,0.89546,0.94456
0.90324,0.80093,0.84367,0.85026,0.89468,0.78006
0.8759,0.82442,0.79715,0.93168,0.85909,0.86927
0.90113,0.94364,0.9306,0.86725,0.89703,0.95926
0.90971,0.96275,0.76409,0.94315,0.93272,0.83904
0.8172,0.84746,0.81654,0.89061,0.94996,0.84862
0.91166,0.78268,0.8701,0.87649,0.87581,0.90307
0.92005,0.84009,0.88746,0.88784,0.89817,0.93244
0.88549,0.89177,0.86635,0.87873,0.84611,0.84275
0.88618,0.89304,0.83187,0.97501,0.91261,0.85956
0.89945,0.83752,0.81554,0.72601,0.79446,0.84949
0.85654,0.95299,0.8707,1.0163,0.86898,0.96482
0.89361,0.90069,0.90034,0.85063,0.84859,0.78495
0.79762,0.98409,0.84842,0.90737,0.83709,0.85416
0.90509,0.98514,0.81698,0.83529,0.7957,0.8996
0.87153,0.78832,0.80909,0.80131,0.98285,0.88041
0.89232,0.79286,0.86409,0.88296,0.7937,0.88653
0.86251,0.92099,0.90148,0.79545,0.88193,0.75206
0.88391,0.98905,0.85973,0.82585,0.85426,0.93468
0.81279,0.87719,0.99435,0.90849,0.86912,0.90781
0.84566,0.81181,0.81575,0.88948,0.92581,0.77553
0.83478,0.95968,0.89216,0.96706,0.86755,0.92467
0.84462,0.93202,0.82513,0.83432,0.87305,0.7995
0.88634,0.93867,0.82457,0.78253,0.84963,0.93314
0.95416,0.84557,0.90706,0.93981,0.88818,0.89921
0.87631,0.8547,0.81287,0.80899,0.91033,0.92771
0.8496,0.7802,0.83786,0.83715,0.90754,0.79932
0.90957,0.82411,0.94153,0.9485,0.82964,0.90341
0.87177,0.87508,0.92251,0.88166,0.88335,0.92477
0.86841,0.94526,0.79494,0.93277,0.95984,0.78595
0.91717,0.87738,0.827,0.82782,0.87472,0.95838
0.81156,0.95817,0.84114,0.89319,0.83167,0.92934
0.78778,0.88754,0.84957,0.84762,0.8749,0.88848
0.85454,0.98093,0.81931,0.82986,0.79113,0.9169
0.88665,0.81894,0.85791,0.91201,0.91729,0.8216
0.85475,0.86972,0.96957,0.94978,0.81372,0.88075
0.84338,0.89094,0.79625,0.95796,0.80757,0.96339
0.91793,0.81816,0.8693,0.89267,0.93746,0.9366
0.77552,0.92484,0.89546,0.91234,0.85504,0.9213
0.81034,0.86601,0.78583,0.85293,0.95705,0.88434
0.85621,0.84561,1.0073,0.9593,0.87877,0.84361
0.90971,0.79455,0.81522,0.84094,0.91853,0.87557
0.88064,0.89493,0.92285,0.91277,0.89926,0.84764
0.86701,0.83714,0.92584,0.89277,0.91749,0.81995
0.83126,0.77205,0.84666,0.9714,0.87697,0.8634
0.85007,0.85249,0.81021,0.82979,0.94774,0.86154
0.87706,0.9268,0.89645,0.93242,0.90535,0.89145
0.82659,0.88621,0.81963,0.85848,0.97373,0.94072
0.81805,0.93028,0.93543,0.85788,0.88815,0.94965
0.83409,0.89306,0.93641,0.94806,0.80742,0.91246
0.84892,0.91943,0.88714,0.97561,0.88102,0.79803
0.8165,0.94603,0.91279,0.97532,0.82036,0.78848
0.87823,0.8675,0.9502,0.81998,0.84383,0.9354
0.85422,0.88249,0.86527,0.84753,0.88499,0.86539
0.88605,0.7915,0.77279,0.88651,0.86065,0.76367
0.89132,0.92049,0.86308,0.91173,0.8784,0.81709
0.89606,0.89109,0.86305,0.88914,0.96834,0.78391
0.83106,0.84022,0.75409,0.94315,0.91557,0.77844
0.80598,0.82659,0.7768,0.83737,0.81092,0.82526
0.90487,0.96904,0.81821,0.80093,0.86055,0.94963
0.89796,0.84975,0.85559,0.83645,0.9825,0.76686
0.8572,0.82073,0.89305,0.91677,0.83887,0.81439
0.84206,0.76796,0.93179,0.86809,0.86983,0.87132
0.83228,0.84802,0.86729,0.77386,0.93596,0.81908
0.87351,0.90047,0.90135,0.78426,0.87304,0.81266
0.83142,0.90658,0.88932,0.78503,0.90433,0.96547
0.90419,0.98472,0.79765,0.80511,0.88218,0.96265
0.938,0.82056,0.82255,0.8746,0.89423,0.8017
0.85734,0.91671,0.85109,0.84008,0.82913,0.79617
0.89308,0.8853,0.85889,0.92633,0.83568,0.83676
0.86795,0.77379,0.86952,0.91293,0.87907,0.90792
0.84655,0.78971,0.88927,0.98524,0.89178,0.77989
0.80442,0.83375,0.95088,0.934,0.80327,0.89716
0.85051,0.87122,0.88379,0.88534,0.8388,0.89525
0.86413,0.77251,0.89788,0.89999,0.78172,0.74468
0.93195,0.78652,0.85344,0.91566,0.91964,0.94129
0.8508,0.91949,0.92276,0.86715,0.87141,0.91608
0.89795,0.88013,0.77681,0.84458,0.90185,0.93805
0.86831,0.78949,0.86061,0.80171,0.82322,0.85106
0.8289,0.95696,0.88664,0.81172,0.82254,0.82885
0.87111,0.81807,0.89408,0.83759,0.86238,0.91852
0.90012,0.84105,0.92083,0.92511,0.89708,0.89088
0.79409,0.87134,0.84752,0.90806,0.90479,0.97164
0.88253,0.94229,0.90848,0.83563,0.84907,0.84907
0.83517,0.99608,0.82455,0.98489,0.86188,0.77443
0.89156,0.85594,0.87605,0.87117,0.89278,0.86465
0.82453,0.88991,0.80319,0.79266,0.90687,0.92827
0.80987,0.96934,0.92473,0.90908,0.86372,0.94519
0.82246,0.85221,0.84905,0.79168,0.85844,0.76646
0.81199,0.9704,0.81842,0.91947,0.90054,0.89129
0.83717,0.92338,0.94884,0.84785,0.89522,0.80106
0.91671,0.83977,0.83936,0.78584,0.82718,0.96719
0.86634,0.92843,0.87945,0.81224,0.91886,0.99863
0.84801,0.90517,0.85919,0.88775,0.83901,0.92972
0.82788,0.83527,0.89583,0.84264,0.85973,0.81981
0.82468,0.87064,0.88353,0.82755,0.89371,0.86771
0.91819,0.86762,0.85257,1.0089,0.88866,0.83661
0.87361,0.93827,0.82212,0.96306,0.85549,0.8879
0.826,0.81239,0.8294,0.91838,0.87149,0.92368
0.79953,0.86288,0.8829,0.91124,0.84064,0.98077
0.80276,0.85497,0.84305,0.83377,0.94143,0.87998
0.81156,0.84639,0.79905,0.79655,0.81625,0.85167
0.90502,0.78149,0.84647,0.89188,0.91185,0.91955
0.88403,0.80729,0.84917,0.91532,0.78015,0.85733
0.852,0.96678,0.98389,0.83005,0.89114,0.96568
0.84724,0.72646,0.78139,0.89022,0.85013,0.91477
0.89879,0.83972,0.94093,1.1128,0.86004,0.92977
0.83558,0.84983,0.8164,0.87509,0.94352,0.83317
0.81776,0.81647,0.84068,0.9532,0.89749,0.95374
0.87774,0.8563,0.93536,0.97447,0.84308,0.83119
0.89728,0.81008,0.89997,0.86288,0.85928,0.77641
0.8417,0.91579,0.84156,0.88858,0.84485,0.84244
0.82883,0.82951,0.85005,0.89513,0.8667,0.67904
0.93748,0.97251,0.8632,0.81816,0.86117,0.90111
0.90232,0.88906,0.92209,0.87966,0.87525,0.88734
0.8615,0.91506,0.85289,0.80714,0.83747,0.81568
0.82112,0.85759,0.89576,0.82544,0.83826,0.85186
0.87459,0.81366,0.89369,0.92171,0.87856,0.89726
0.89629,0.94203,0.89036,0.84228,0.85614,0.90628
0.90286,0.91126,0.88147,0.87592,0.83903,0.89943
0.84802,0.75074,0.87519,0.9173,0.81009,0.96674
0.86545,0.94386,0.88458,0.85815,0.85972,0.81816
0.9005,0.82718,0.9029,0.90503,0.92273,0.77159
0.91674,0.8822,0.85169,0.83324,0.86109,0.8362
0.85392,0.80874,0.87295,0.87161,0.81585,0.85586
0.77417,1.006,0.8497,0.88876,0.902,0.7234
0.90281,0.86226,0.89224,0.88793,0.86183,0.90818
0.87466,0.90555,0.82947,0.86012,0.76004,0.90811
0.93242,0.8431,0.92344,0.79308,0.94185,0.92437
0.91895,0.81859,0.91557,0.93534,0.82028,0.87925
0.83621,0.87086,0.85845,0.79612,0.89342,0.80544
0.88322,0.82609,0.82238,0.91767,0.84955,0.87965
0.83464,0.85244,0.95971,0.83203,1.005,0.92132
0.8452,0.8797,0.94535,0.8231,0.94363,0.72992
0.83512,0.91007,0.86574,0.89516,0.86804,0.87744
0.88509,0.81633,0.90118,0.90099,0.95491,0.92309
0.88071,0.72155,0.93253,0.9201,0.87942,0.88233
0.90748,0.87354,0.79995,0.84707,0.90644,0.90438
0.82679,0.953,0.82678,0.8985,0.88656,0.82759
0.88673,0.86583,0.89062,1.0052,0.92312,0.8582
0.79153,0.90123,0.87146,0.86916,0.8673,0.8436
0.87846,0.83288,0.83949,0.848,0.84935,0.96612
0.89258,0.90729,0.96653,0.77696,0.89051,0.8673
0.87638,0.84308,0.80649,0.9162,0.88522,0.93044
0.90338,0.92312,0.8468,0.9205,0.93676,0.92876
0.86026,0.96571,0.91243,0.90584,0.81364,0.98741
0.88136,0.78304,0.87585,0.93792,0.9598,0.80856
0.88021,0.89732,0.79668,0.80606,0.84086,0.85835
0.91089,0.8831,0.93822,0.89079,0.87144,0.87667
0.84867,0.9615,0.96183,0.91616,0.90619,0.89508
0.87243,0.78402,0.85502,0.82896,0.92036,0.85521
0.91279,0.92628,0.82509,0.78202,0.83631,0.93587
0.8246,0.85406,0.81127,0.88151,0.81494,0.87212
0.9191,0.88019,0.84398,0.92535,0.88411,0.98472
0.87436,0.98379,0.87814,0.8436,0.92094,0.79744
0.88485,0.83476,0.9009,0.90353,0.89579,0.85768
0.89946,0.84795,0.85408,0.85923,0.81201,0.82005
0.83512,0.86225,0.80824,0.84908,0.80444,0.8536
0.90826,0.83745,0.881,0.9142,0.96136,0.86755
0.88093,0.85952,0.92025,0.81806,0.89899,0.79443
0.83856,0.85036,0.87068,0.80832,0.89987,0.69709
0.87499,0.78489,0.79752,0.84606,0.89395,0.90648
0.81739,0.7836,0.93499,0.82694,0.91561,0.92607
0.86539,0.87234,0.79476,0.85897,0.89717,0.83317
0.86264,0.94592,0.79983,0.83894,0.85827,0.81799
0.90769,0.84583,0.85734,0.85205,0.88726,0.74125
0.87356,0.92169,0.80688,0.80008,0.79883,0.87012
0.83773,0.79012,0.91953,0.85556,0.85043,0.94527
0.86649,0.7768,0.96859,0.85921,0.9086,0.86958
0.85115,0.80909,0.86341,0.79521,0.78173,0.89582
0.86946,0.78901,0.8667,0.91509,0.90814,0.77164
0.84403,0.86871,0.90442,0.77002,0.95631,0.89497
0.85385,0.91388,0.78174,0.97775,0.77697,0.69806
0.86384,0.98178,0.90665,0.83987,0.91101,0.94511
0.93798,0.74914,0.7932,0.96515,1.0166,0.87863
0.82909,0.89226,0.86332,0.91191,0.86024,0.78567
0.8979,0.80626,0.85006,0.94019,0.8403,0.78389
0.7572,0.86589,0.81553,0.92324,0.94905,0.88534
0.86876,0.79133,0.86069,0.81718,0.96205,0.86594
0.88962,0.86036,0.85204,0.87415,0.84666,0.85599
0.8499,0.99638,0.8655,0.83958,0.88679,0.96948
0.80037,0.85741,0.87361,0.8895,0.86336,0.81178
0.86047,0.92676,0.90304,0.84481,0.86273,0.88548
0.82403,0.84843,0.93512,0.89739,0.87032,0.87034
0.89664,0.80122,0.87446,0.84198,0.85653,0.83543
0.83834,1.0002,0.91769,0.91195,0.85319,0.83627
0.91634,0.79024,0.84736,0.80799,0.95042,0.87056
0.8763,0.81372,0.85682,0.96761,0.91751,0.85097
0.85982,0.84811,0.89387,0.94696,0.88365,1.0177
0.81344,0.93476,0.824,0.85108,0.74838,0.82844
0.84991,0.79441,0.80421,0.89981,0.87553,0.92917
0.84657,0.78263,0.87493,0.86508,0.83706,0.74921
0.88362,0.90814,0.97221,0.80176,0.8171,0.77549
0.877,0.87179,0.91864,0.80889,0.87967,0.86892
0.88794,0.81482,0.8685,0.84231,0.84917,0.84771
0.89661,0.87123,0.89182,0.85993,0.90759,0.95836
0.92532,0.88787,0.8373,1.0264,0.81841,0.88038
0.78986,0.80613,0.86612,1.0356,0.84678,0.91814
0.87939,0.83691,0.83308,0.85143,0.89645,0.89908
0.82604,0.85225,0.85207,0.96542,0.8257,0.85019
0.92194,0.87737,0.89385,0.87226,0.80919,0.72913
0.83381,0.902,0.87054,0.8971,0.84447,0.84233
0.86384,0.84556,0.86709,0.85102,0.87756,0.91836
0.90667,0.91541,0.84969,0.81607,0.86421,0.85014
0.78913,0.87812,0.87612,0.88274,0.87326,0.84104
0.93703,0.86873,0.84275,0.85701,0.87357,0.82066
0.85846,0.88159,0.85545,0.85325,0.75178,0.77527
0.8941,0.81519,0.85092,0.79578,0.86897,0.88959
0.85475,0.87534,0.89434,0.82505,0.84576,0.8718
0.87119,0.8598,0.83353,1.0442,0.82056,0.8969
0.86763,0.89166,0.88044,0.79298,0.91736,0.89354
0.89682,0.9024,0.88575,0.79183,0.86119,0.81789
0.89873,0.97274,0.85148,0.78905,0.89176,1.0302
0.82561,0.79375,0.86077,0.86449,0.97746,0.91276
0.88421,0.79651,0.7974,0.82651,0.8528,0.84768
0.84879,0.88911,0.90025,0.87365,0.85742,0.84856
0.83996,0.78274,0.84766,0.9448,0.87141,0.88282
0.864,0.75867,0.93909,0.98328,0.9553,0.91155
