LPS, LS, LP, PS, LPSLow, LSLow
0.33579,0.51474,0.16732,0.60389,0.26581,0.42408
0.21798,0.37458,0.17525,0.1891,0.27837,0.48484
0.27796,0.19839,0.21731,0.35319,0.15646,0.19978
0.2156,0.45769,0.21298,0.39864,0.1411,0.37786
0.1927,0.26097,0.21264,0.4596,0.28594,0.41826
0.1593,0.21963,0.21964,0.39997,0.27261,0.42353
0.16875,0.48703,0.18697,0.38711,0.20766,0.43018
0.30429,0.4264,0.15961,0.40572,0.24487,0.3397
0.28734,0.1942,0.15745,0.337,0.28486,0.42374
0.20352,0.263,0.25325,0.46252,0.19647,0.31975
0.22479,0.38697,0.21232,0.602,0.25217,0.49113
0.14947,0.2639,0.10444,0.30862,0.20657,0.28659
0.32928,0.54128,0.24535,0.35017,0.26044,0.36218
0.20838,0.28467,0.34725,0.2523,0.27436,0.27401
0.16395,0.34683,0.25462,0.52194,0.28344,0.5258
0.17837,0.31042,0.31229,0.37449,0.21715,0.17116
0.22925,0.53435,0.30354,0.25801,0.18752,0.31712
0.13373,0.32489,0.1973,0.36184,0.28408,0.15647
0.28256,0.14495,0.16033,0.41332,0.27648,0.26295
0.26193,0.38958,0.14866,0.36266,0.25551,0.48403
0.28704,0.24416,0.13396,0.34503,0.21801,0.35553
0.15348,0.058918,0.27088,0.38648,0.3183,0.47256
0.28193,0.16445,0.25313,0.23936,0.23152,0.41315
0.18975,0.26477,0.33739,0.5339,0.1881,0.26847
0.28622,0.43301,0.16419,0.4413,0.25623,0.3469
0.37018,0.38817,0.24778,0.36622,0.19168,0.24116
0.091741,0.41818,0.16144,0.32046,0.15262,0.40232
0.22362,0.40073,0.21096,0.4117,0.27473,0.31058
0.31583,0.29792,0.1933,0.59277,0.18336,0.22921
0.11076,0.45466,0.30918,0.26547,0.25163,0.33359
0.19633,0.1919,0.14614,0.30682,0.27553,0.29626
0.28658,0.3193,0.22028,0.39458,0.25299,0.32934
0.25755,0.3026,0.13459,0.41542,0.23649,0.2991
0.30626,0.45646,0.19721,0.32868,0.1813,0.62909
0.24259,0.32118,0.20913,0.50424,0.23009,0.27109
0.22659,0.39206,0.20716,0.66825,0.17585,0.60117
0.20287,0.36805,0.18084,0.38656,0.14766,0.56172
0.13586,0.51489,0.20724,0.52754,0.13121,0.37083
0.25681,0.48459,0.075539,0.36094,0.14815,0.51658
0.27936,0.40689,0.29638,0.31344,0.18447,0.50871
0.15382,0.22553,0.31977,0.45031,0.08214,0.18068
0.19043,0.35898,0.2188,0.085489,0.18243,0.40468
0.18004,0.1498,0.30274,0.31638,0.21127,0.17079
0.25735,0.30947,0.32471,0.297,0.16074,0.53693
0.22367,0.25559,0.20441,0.40236,0.19891,0.25007
0.18991,0.46228,0.2329,0.33763,0.12829,0.34068
0.19689,0.41065,0.24839,0.4434,0.30085,0.4976
0.18685,0.52434,0.28064,0.64384,0.37035,0.14571
0.13468,0.27042,0.33729,0.20194,0.24772,0.34132
0.29014,0.25001,0.17035,0.40418,0.17175,0.3675
0.27383,0.47538,0.24343,0.44449,0.2219,0.3439
0.31575,0.32296,0.25262,0.58968,0.33565,0.3527
0.29513,0.2371,0.39281,0.49038,0.24192,0.47949
0.22968,0.38133,0.19983,0.39998,0.11958,0.41492
0.25728,0.305,0.17675,0.64028,0.18911,0.32608
0.21991,0.3734,0.094307,0.60616,0.17513,0.50379
0.3297,0.3861,0.24959,0.51015,0.2214,0.45791
0.15063,0.28889,0.18523,0.32849,0.22598,0.13001
0.28897,0.27805,0.24998,0.56785,0.13,0.36872
0.17043,0.28803,0.2046,0.38871,0.31238,0.31457
0.18825,0.31999,0.34697,0.33822,0.22697,0.37314
0.13458,0.2182,0.12665,0.35145,0.17718,0.47503
0.11937,0.58457,0.23783,0.56609,0.11399,0.29703
0.22163,0.30807,0.14638,0.47855,0.22753,0.41615
0.15888,0.3109,0.24024,0.42266,0.1086,0.31553
0.17731,0.31641,0.15767,0.536,0.065248,0.52442
0.24553,0.30631,0.34307,0.22201,0.23923,0.4291
0.13115,0.51929,0.11271,0.41838,0.32108,0.23959
0.20692,0.49007,0.26476,0.48223,0.17741,0.20705
0.21822,0.31833,0.22721,0.40514,0.28189,0.40486
0.36596,0.22146,0.22053,0.38214,0.28522,0.2966
0.22632,0.43967,0.12729,0.31178,0.28621,0.48392
0.36818,0.47666,0.16043,0.40498,0.18102,0.33071
0.18506,0.25618,0.32661,0.44528,0.25493,0.30446
0.19833,0.24489,0.30935,0.20911,0.18362,0.24616
0.18298,0.46128,0.30998,0.31612,0.135,0.36011
0.2041,0.13893,0.16835,0.37403,0.20958,0.46561
0.33004,0.33597,0.13081,0.52663,0.2652,0.36765
0.19887,0.16605,0.29274,0.23745,0.11346,0.29304
0.18215,0.39104,0.32197,0.60718,0.19914,0.59326
0.3003,0.34742,0.2319,0.31264,0.30859,0.44948
0.18,0.2362,0.29555,0.48932,0.14596,0.28802
0.33058,0.387,0.1565,0.21629,0.18085,0.2958
0.32228,0.2392,0.13915,0.461,0.23465,0.24086
0.16858,0.39848,0.33719,0.50724,0.24205,0.23485
0.25356,0.2364,0.34894,0.43519,0.28596,0.31918
0.16668,0.23463,0.16854,0.56034,0.19976,0.24962
0.30565,0.35755,0.26383,0.43804,0.29721,0.49697
0.27578,0.28991,0.24261,0.2096,0.24312,0.38064
0.30255,0.3115,0.20509,0.46643,0.17912,0.1961
0.23335,0.36864,0.24321,0.34979,0.16867,0.29106
0.22192,0.34485,0.31623,0.39734,0.26294,0.43932
0.15991,0.53882,0.27816,0.60513,0.24353,0.23092
0.19845,0.19513,0.097084,0.48992,0.10314,0.53042
0.19679,0.34373,0.17639,0.12467,0.16107,0.17472
0.27744,0.47951,0.16941,0.27372,0.15923,0.44668
0.19512,0.21552,0.2335,0.40187,0.14277,0.19245
0.21441,0.59995,0.20026,0.63491,0.2748,0.24474
0.1758,0.26018,0.26038,0.63139,0.25625,0.33013
0.39584,0.4073,0.21708,0.50973,0.12983,0.27932
0.19532,0.34861,0.16994,0.186,0.23153,0.23021
0.35148,0.18417,0.20552,0.6859,0.20953,0.30984
0.26225,0.29732,0.22491,0.41356,0.29452,0.22481
0.21698,0.41285,0.15476,0.1679,0.23106,0.21378
0.19212,0.37653,0.22847,0.4245,0.15231,0.26796
0.25797,0.16252,0.17369,0.52782,0.20505,0.45431
0.21993,0.22835,0.23502,0.43016,0.26765,0.24779
0.16308,0.4099,0.16626,0.48206,0.24775,0.32863
0.22095,0.35811,0.16573,0.47361,0.24496,0.22238
0.19229,0.36422,0.18946,0.18586,0.2572,0.41363
0.13566,0.5092,0.29653,0.52594,0.16109,0.43899
0.12934,0.32987,0.39792,0.26824,0.29699,0.48679
0.14454,0.50867,0.21047,0.45057,0.1984,0.33652
0.38169,0.25771,0.12411,0.30453,0.20316,0.19164
0.24381,0.37812,0.23566,0.47234,0.28468,0.3732
0.2238,0.2456,0.24175,0.34564,0.27806,0.3655
0.14654,0.24634,0.15446,0.42,0.18465,0.35447
0.23196,0.33124,0.10374,0.41095,0.12961,0.22244
0.20433,0.20803,0.21003,0.40372,0.13533,0.36923
0.18403,0.30363,0.29175,0.57314,0.18099,0.16471
0.23969,0.33486,0.25843,0.47185,0.18763,0.40393
0.28728,0.32153,0.26403,0.28239,0.17097,0.38921
0.24212,0.45932,0.16827,0.39004,0.18659,0.28925
0.28007,0.26807,0.086838,0.33567,0.2273,0.23003
0.30172,0.33512,0.17638,0.57457,0.17639,0.32517
0.2433,0.38575,0.22798,0.18968,0.15449,0.24379
0.15195,0.25745,0.22008,0.44387,0.22732,0.27729
0.11932,0.29837,0.26722,0.33408,0.31778,0.50497
0.2421,0.40427,0.34573,0.29651,0.2829,0.35167
0.23038,0.42511,0.28746,0.64838,0.24342,0.42027
0.26035,0.3921,0.05571,0.45827,0.29489,0.50441
0.24342,0.28551,0.25473,0.66772,0.17577,0.5402
0.33216,0.60355,0.20565,0.42739,0.24528,0.2818
0.22983,0.41161,0.185,0.387,0.13563,0.29991
0.11072,0.36658,0.27723,0.46525,0.17545,0.34352
0.30062,0.44358,0.21444,0.36813,0.24851,0.29259
0.18192,0.28569,0.26887,0.47768,0.17766,0.45754
0.20223,0.37463,0.1405,0.29521,0.21365,0.23914
0.36594,0.29557,0.14979,0.50511,0.26634,0.38193
0.29253,0.42983,0.2681,0.33452,0.13916,0.34599
0.17303,0.52017,0.39954,0.53694,0.28927,0.39974
0.32738,0.25546,0.16409,0.28772,0.2705,0.33052
0.10764,0.29868,0.24177,0.38848,0.32337,0.44822
0.19614,0.52358,0.24075,0.41419,0.2426,0.16593
0.11888,0.35144,0.25684,0.48573,0.16634,0.48299
0.19255,0.46778,0.33502,0.61679,0.11168,0.22543
0.17466,0.30552,0.17174,0.61469,0.2685,0.34714
0.20966,0.25737,0.23038,0.344,0.37106,0.3965
0.24866,0.23556,0.13124,0.42273,0.16563,0.34323
0.20176,0.20566,0.23019,0.38044,0.27784,0.18597
0.14958,0.44481,0.15866,0.6075,0.19936,0.24692
0.19703,0.49079,0.14861,0.39482,0.19919,0.43712
0.24041,0.40213,0.20445,0.32094,0.27504,0.44731
0.18712,0.49772,0.31543,0.54371,0.238,0.3117
0.30716,0.43516,0.11378,0.58331,0.33831,0.18149
0.24665,0.50476,0.25151,0.25195,0.27616,0.26548
0.12221,0.22723,0.29576,0.36469,0.23034,0.36207
0.14364,0.54692,0.22551,0.69453,0.19376,0.38229
0.18116,0.24956,0.29556,0.53069,0.20733,0.48369
0.21777,0.46809,0.32134,0.45975,0.22516,0.50924
0.18751,0.31117,0.38704,0.34127,0.25316,0.52941
0.17981,0.48669,0.24653,0.51167,0.085918,0.25914
0.27307,0.41284,0.14167,0.27177,0.19968,0.56269
0.24781,0.35701,0.22817,0.40095,0.31142,0.15113
0.23082,0.32132,0.16222,0.43661,0.29151,0.37669
0.25948,0.15676,0.1725,0.51325,0.1206,0.15678
0.23681,0.60333,0.25139,0.4004,0.24384,0.41643
0.15599,0.33236,0.20476,0.41423,0.14298,0.27164
0.25312,0.28752,0.24552,0.42484,0.23244,0.23371
0.26031,0.20285,0.18979,0.36775,0.079996,0.32097
0.14513,0.5431,0.28962,0.44809,0.06578,0.25804
0.41917,0.47828,0.18352,0.55366,0.23416,0.23361
0.255,0.47943,0.18619,0.16992,0.23771,0.2337
0.23076,0.35755,0.22041,0.35702,0.16911,0.32023
0.27972,0.3861,0.2166,0.28277,0.25255,0.54486
0.15649,0.48544,0.2136,0.54784,0.20262,0.36614
0.23792,0.19388,0.22985,0.48925,0.20455,0.26646
0.30563,0.29212,0.11539,0.39835,0.22459,0.32255
0.30623,0.28387,0.2007,0.53173,0.31065,0.2171
0.19735,0.45632,0.071086,0.47756,0.2468,0.40654
0.092603,0.19561,0.23982,0.13836,0.33584,0.21129
0.14739,0.41859,0.15327,0.49001,0.38551,0.46033
0.36745,0.45198,0.11774,0.46128,0.39124,0.32393
0.27993,0.40529,0.21221,0.22726,0.30544,0.6252
0.27049,0.21521,0.26893,0.30044,0.12737,0.50458
0.26394,0.45108,0.15554,0.52868,0.2542,0.43692
0.20838,0.53014,0.15545,0.53502,0.22258,0.26337
0.2404,0.41587,0.36643,0.45892,0.1201,0.11539
0.26102,0.462,0.25146,0.48946,0.10546,0.2978
0.23741,0.37457,0.29743,0.52896,0.29418,0.34242
0.20409,0.47069,0.13279,0.36273,0.2178,0.32539
0.32235,0.52006,0.17003,0.58995,0.14479,0.3271
0.19755,0.45301,0.20827,0.34127,0.26487,0.26419
0.1512,0.47698,0.25185,0.43948,0.24884,0.22345
0.28341,0.34943,0.35821,0.50804,0.22394,0.26833
0.20874,0.18488,0.26325,0.22485,0.30439,0.31085
0.15926,0.53088,0.28185,0.66012,0.17569,0.26685
0.18859,0.26831,0.23567,0.24546,0.090638,0.40556
0.27063,0.32672,0.35096,0.55197,0.19903,0.3828
0.24706,0.17877,0.35866,0.47078,0.24431,0.31339
0.265,0.34575,0.38965,0.57574,0.19973,0.26047
0.28353,0.55849,0.33517,0.44319,0.24546,0.20115
0.25284,0.51886,0.22232,0.4794,0.12369,0.61767
0.10807,0.17698,0.17048,0.3711,0.1474,0.41954
0.15605,0.20602,0.34421,0.41826,0.2259,0.55196
0.13809,0.30379,0.12202,0.52022,0.19421,0.22945
0.3283,0.31264,0.20976,0.30802,0.35561,0.28173
0.3215,0.35847,0.14734,0.41736,0.1537,0.55876
0.27427,0.4393,0.28662,0.58123,0.13381,0.54588
0.13767,0.2945,0.25782,0.32335,0.28114,0.41463
0.33452,0.32904,0.22914,0.48873,0.15111,0.20222
0.23561,0.42195,0.19454,0.45284,0.098093,0.45691
0.23292,0.38389,0.19968,0.411,0.21965,0.47489
0.25275,0.37517,0.19577,0.32127,0.20676,0.41373
0.34675,0.30684,0.23995,0.50793,0.23547,0.3605
0.23562,0.43947,0.34927,0.40836,0.16084,0.26447
0.16939,0.23164,0.22509,0.40975,0.18989,0.29902
0.19965,0.62702,0.26642,0.39703,0.24897,0.3191
0.26836,0.20883,0.34756,0.30969,0.1888,0.28624
0.22902,0.29725,0.20471,0.32074,0.17046,0.44095
0.22642,0.4644,0.073611,0.26754,0.20318,0.35086
0.10964,0.54172,0.16027,0.61779,0.18006,0.51591
0.14696,0.39204,0.24034,0.35766,0.306,0.19095
0.15169,0.4322,0.25559,0.48564,0.24122,0.40775
0.1509,0.50591,0.21759,0.27931,0.12679,0.38251
0.17318,0.41064,0.22654,0.23596,0.20538,0.20323
0.17031,0.36679,0.22118,0.37689,0.25429,0.37941
0.26605,0.55068,0.21804,0.46099,0.29762,0.29627
0.16006,0.42475,0.22144,0.46153,0.089464,0.32547
0.30128,0.36986,0.21162,0.59346,0.27302,0.58805
0.14909,0.214,0.20904,0.51216,0.15534,0.34874
0.23692,0.2774,0.17388,0.48633,0.38955,0.39057
0.11342,0.41362,0.18986,0.15405,0.27433,0.33079
0.15326,0.29157,0.12495,0.48502,0.14221,0.57669
0.22531,0.45058,0.26184,0.34786,0.23729,0.19187
0.19567,0.31995,0.24448,0.45378,0.20552,0.30621
0.2483,0.34785,0.15518,0.31588,0.19929,0.36342
0.20535,0.45814,0.081228,0.42426,0.22908,0.29237
0.20335,0.37052,0.16046,0.37224,0.33973,0.31468
0.14743,0.41563,0.27055,0.50695,0.22371,0.28868
0.21712,0.35356,0.2411,0.47629,0.17136,0.36657
0.14074,0.40298,0.34191,0.56053,0.18222,0.36662
0.087661,0.18829,0.21144,0.4287,0.14715,0.28916
0.18512,0.26696,0.13657,0.37103,0.23542,0.22499
0.16352,0.59483,0.29467,0.46804,0.29362,0.39814
0.2322,0.53955,0.18985,0.50012,0.23998,0.31265
0.17994,0.38692,0.29057,0.41998,0.10778,0.2621
0.16608,0.2388,0.22339,0.44458,0.15887,0.52869
0.14232,0.59109,0.16553,0.24517,0.2017,0.14036
0.26606,0.19458,0.18753,0.43117,0.22611,0.46283
0.29617,0.32126,0.13873,0.52576,0.28532,0.33086
0.12351,0.5694,0.26555,0.46295,0.17312,0.42389
0.15369,0.31849,0.24255,0.32616,0.18651,0.24578
0.32041,0.65412,0.23009,0.387,0.33461,0.36748
0.22412,0.31321,0.31513,0.22535,0.18646,0.17567
0.32108,0.39001,0.26223,0.48535,0.19495,0.54505
0.28359,0.31551,0.11738,0.45778,0.20217,0.26645
