LPS, LS, LP, PS, LPSLow, LSLow
0.25957,0,0.18772,0.77839,0.41345,0.7001
0.23836,0,0.3488,0.8043,0.35178,1.0794
0,0.72641,0.42344,0.72965,0,0
0.20725,0.34638,0.10262,0.78568,0,1.2452
0.23926,1.1224,0.27879,0.62224,0.11816,1.0897
0.2754,0.91889,0.25492,0.80311,0.25909,1.1605
0.27247,0,0,0.71899,0.45618,1.2122
0.26444,1.1753,0.19232,0.72473,0,0
0.1844,1.0995,0.21895,0.80844,0.39449,0.77327
0.20708,0.93427,0.26496,0.85001,0,1.0187
0.10145,0.91656,0.47086,0.78979,0,1.127
0,0.39953,0.32269,0.65826,0.35217,0
0.27203,0,0,0.81125,0,0
0.22155,0.54357,0.40631,0.75575,0,0.45442
0,0,0,0.83216,0.28211,0
0.19668,0.26771,0.37466,0.69556,0,0.98529
0.30084,0,0.44392,0.69536,0,0
0,0,0.50883,0.70375,0.061063,0
0.21026,0,0.38653,0.81981,0.32627,0.62648
0,0,0,0.80684,0.19305,1.2218
0,0.61643,0,0.79217,0.18636,0
0,1.2416,0,0.74797,0.32441,0.8683
0.24534,0,0,0.67961,0,0.83855
0,1.029,0,0.91229,0.31944,1.1615
0.28696,0.73365,0,0.82069,0.23295,0
0.33492,1.0504,0.35964,0.85785,0.4161,0
0.44778,0,0,0.81036,0,0.87123
0.30722,0,0.23173,0.80139,0.13544,0
0.21891,0,0.28071,0.59,0.46289,0.30526
0,1.1102,0.36132,0.7784,0,0
0.28815,0,0.17339,0.61512,0,0.87024
0.40535,0,0,0.8641,0.37055,0.73594
0.20944,1.0335,0.28886,0.75625,0.51921,0
0.12267,1.2216,0.25979,0.75936,0,0.60465
0.1511,1.1899,0.221,0.80236,0.45135,0.78371
0,0.95567,0.27842,0.67409,0,0.82953
0.26497,1.215,0.28367,0.85801,0.37246,0
0.21655,0.88165,0.17781,0.70077,0.12789,1.2657
0.20644,0,0,0.77357,0,1.0397
0.28972,1.1734,0,0.68518,0.19839,0.26063
0.43318,0.88893,0,0.75656,0.17911,0.81875
0,0,0.25397,0.70616,0.4445,1.1523
0,0,0.12848,0.74221,0.042339,0
0.32375,1.0656,0.20727,0.72423,0.057728,0.97047
0.25574,0.91754,0.18725,0.73794,0.12584,0
