LPS, LS, LP, PS, LPSLow, LSLow
-0.16561,1.8867,0.034745,-0.24366,-0.64345,0.40912
0.51003,0.33477,-0.07268,-0.049421,-0.19614,-0.58154
0.20618,0.33701,-0.34075,0.41384,0.37362,0.040966
0.086689,0.55685,-0.038752,0.087778,0.38985,0.62128
0.18303,1.4432,0.1346,-0.7377,0.16737,-3.3943
0.23985,0.9074,0.42259,0.0053293,0.52065,-2.6409
0.093448,-0.28571,-0.53187,-0.31428,0.30669,-1.2093
0.30131,-0.5755,0.04535,0.48601,0.3429,0.71936
0.23783,-3.4526,-0.21082,-0.19216,0.25745,4.0795
0.10616,0.11721,0.23292,0.13004,0.32262,-1.0127
0.2626,-1.2688,-0.24218,0.075918,0.27042,-0.13774
0.13844,1.505,0.11333,-0.059484,0.061217,-0.84313
0.4066,1.5859,0.45518,0.4962,0.5369,-2.0123
0.19845,-2.9161,-0.21105,-0.26631,-0.058424,-0.40919
-0.016504,1.2138,0.44614,0.25431,0.31579,-3.4742
0.086712,0.35523,0.20752,0.45823,0.30752,0.63669
0.28701,-0.21965,-0.29539,0.10617,0.18023,0.94996
0.087668,-3.2064,-1.0855,-0.27378,0.30931,-0.34574
0.42383,2.9463,-0.3316,-0.17796,0.30706,-0.15958
0.28334,-0.27114,0.15131,-0.81829,0.13012,-1.2383
0.48796,-2.7977,-0.089804,0.33032,-0.14614,-1.3143
0.23073,1.1181,0.10599,-0.0791,0.17665,3.1746
0.43591,1.7921,0.19592,-0.042648,0.19923,0.90619
-0.0069816,2.9333,0.26519,0.56733,0.26441,-3.9221
0.1943,-2.5191,0.089702,-0.090646,-0.1239,1.1806
0.37888,-0.15871,-0.25312,0.14715,0.46282,-0.76253
0.30257,1.0509,0.055709,0.32283,-0.52406,0.044758
0.062284,1.7626,0.37673,0.34851,0.14899,-0.62404
0.11489,1.4315,-0.42332,0.32959,-0.077127,1.0497
0.51095,-0.70753,0.30751,-0.23312,0.29398,3.3327
0.39842,-3.2073,0.56129,-0.050554,0.19399,1.8527
0.14142,-0.58837,-0.57289,0.14188,-0.10998,0.45567
0.43085,3.3584,0.089158,0.543,0.54596,0.39413
