LPS, LS, LP, PS, LPSLow, LSLow
1.4377,5.6185,1.5482,0.77159,1.5627,-3.3931
1.5504,1.342,1.2246,2.5356,1.739,3.298
1.4228,3.3706,1.8696,1.2502,1.4506,2.1178
1.5802,-0.09522,1.7645,-0.3724,1.5661,2.1788
1.4494,-0.55503,1.1807,1.9873,1.6753,2.6704
1.6422,4.7423,1.5161,2.0666,1.365,2.5375
1.6578,-0.13397,0.71373,1.7423,1.0571,5.8296
1.516,1.9052,1.1711,1.3501,1.6557,1.9058
0.88525,0.38567,1.3339,1.3074,1.34,0.9097
1.6204,5.4317,2.0358,2.2905,1.3265,1.7836
1.365,-1.631,1.1304,2.1486,1.8907,2.4242
1.7519,2.3492,2.2254,1.0723,1.3425,2.9511
1.2838,3.455,1.3784,1.4737,0.91114,1.9956
0.67897,0.51755,1.9722,1.4213,1.4768,-2.5569
1.2404,-0.91504,1.1279,1.3152,1.6363,0.88153
1.4218,-1.5401,1.5094,1.3767,1.6715,4.6351
1.031,5.6508,1.6198,0.59434,1.6398,0.18702
1.6182,1.7109,2.1883,1.5952,1.5301,2.6124
1.2896,0.79675,2.0997,0.77597,0.36395,1.9565
1.3414,-2.1099,1.4206,1.3342,1.4842,2.03
1.9007,-0.71576,1.2052,1.4164,1.6838,0.083951
1.7622,2.3201,1.7154,2.1456,1.3613,-3.4177
1.9029,5.4253,0.88659,1.4568,1.3749,-0.049752
1.4006,2.9386,1.0751,0.12295,1.5519,1.944
1.5054,-2.7462,1.457,2.5751,2.244,0.32331
0.92156,3.094,1.0195,1.9173,1.7489,2.9105
1.5739,-2.604,1.333,1.8722,1.8113,0.039357
1.2406,1.694,1.385,2.0313,1.4501,1.5216
1.5209,1.6374,1.7458,1.4857,0.9114,5.128
2.0406,2.0793,1.8573,2.8271,1.6288,1.3575
1.9831,-0.34839,1.2339,2.1993,1.9234,2.6236
1.7815,4.0209,1.3184,0.19609,1.4875,1.5066
1.333,3.621,1.1892,2.7625,1.7812,2.0221
1.9106,1.3806,1.2388,-0.030293,1.7788,-1.0692
1.5079,-2.3488,1.5221,1.7199,1.6546,6.0227
1.3593,3.1909,1.6555,0.8584,1.6573,1.6896
1.3541,1.3586,1.6861,0.72901,1.3579,-0.11721
1.139,-0.34743,2.0754,1.6532,1.2124,1.5371
2.0369,-1.5198,2.2627,0.69322,1.5028,3.7411
1.1682,2.1249,1.6397,0.98473,1.4351,1.4671
1.7531,1.7893,0.40027,1.214,1.3275,3.9057
1.3835,-0.074027,0.96913,1.3699,1.0766,4.7416
1.3541,2.5728,1.5524,0.67374,1.3537,0.95134
1.4463,1.5159,0.96098,1.2122,1.6146,3.1829
1.474,0.77338,1.5946,1.6127,0.87097,2.1149
2.0184,3.0183,1.2005,0.54603,1.6432,-1.6508
1.1312,-0.13944,1.9291,0.60982,1.5385,3.1985
1.1741,2.5749,1.4067,1.1559,1.1567,4.9479
1.4563,1.5769,1.8042,1.4522,1.5754,0.25455
1.718,-0.79859,1.4735,1.5189,1.4541,3.2941
1.0702,4.3546,1.4475,1.277,2.1681,-0.42208
1.4892,-3.3173,1.4921,0.3317,1.4464,-0.30065
1.4384,1.7181,1.2782,0.3095,2.0674,1.7256
1.2574,3.6732,1.6526,2.241,1.4701,6.6629
1.0411,-3.6289,1.4546,1.5666,1.0423,2.0303
1.826,5.9348,1.6993,2.4548,0.84834,1.7965
1.4955,2.9802,1.4451,1.0246,2.02,1.4537
1.2949,1.957,1.5726,0.95061,1.3183,5.3664
1.6695,1.4799,1.2124,1.1456,2.1248,0.10752
1.5616,0.31777,1.3318,1.8514,2.2066,1.9177
1.8846,3.2585,1.6568,1.6873,1.2567,3.0183
1.406,1.941,1.9818,0.71547,1.8032,4.0144
1.8659,0.1457,1.3107,1.3538,2.3626,0.91505
1.9444,1.6227,1.4166,1.2885,1.2804,-3.0752
1.7011,3.4951,1.3136,2.1179,2.3999,0.50676
1.6001,3.3441,0.81345,1.9764,2.1559,2.0662
1.389,1.2285,1.9598,1.1248,0.64167,0.87735
1.4922,3.6425,2.084,2.4924,1.9848,4.4315
1.6435,4.1299,1.2231,0.84425,1.4605,3.623
1.7594,-0.34102,1.9368,1.3372,1.1287,0.4919
1.4149,1.6589,1.5167,0.52259,2.223,3.7988
1.2099,4.1837,1.1866,2.0742,1.4046,1.5229
1.1088,1.7902,1.6972,1.0976,1.6306,2.687
1.4353,-0.98646,1.4204,2.0544,1.2966,-1.2383
1.6151,4.1502,1.7093,1.7968,0.72255,0.80351
1.3468,0.6435,1.1188,2.8157,1.8558,3.0826
1.1786,2.4059,0.98558,1.1919,1.0892,0.49428
1.3213,2.5596,1.6052,1.9141,1.5005,3.6222
1.2698,-1.4801,1.7886,1.0008,1.6895,3.9561
1.6868,2.7019,1.841,2.0339,1.3692,0.071706
1.3605,1.9659,1.7991,0.87421,0.52935,2.0282
1.7029,1.8108,1.4397,2.0165,1.3156,1.1895
1.4377,-1.6926,1.552,-1.8372,1.7862,2.355
1.6073,1.185,1.3772,1.6838,2.0624,-0.61928
0.95833,3.8452,1.9082,1.45,1.613,-0.79239
1.2145,3.2907,1.6911,1.5534,1.6417,4.9684
1.5118,0.53857,1.4637,2.4649,0.473,1.8605
1.1084,2.4019,1.504,0.3269,1.5836,1.7411
1.7296,4.2623,1.2533,1.2352,1.6599,-5.335
1.1948,2.0118,1.4786,0.52763,1.3361,1.1139
1.5362,1.8437,1.5012,2.3278,1.1084,2.1298
1.243,4.4434,1.7229,1.5557,1.7953,3.0703
1.2884,2.4064,1.8271,1.2506,1.7993,1.133
1.1905,-0.42591,1.4511,1.8496,1.6562,2.7991
1.4641,-4.4911,2.0961,0.49328,0.9397,0.28314
1.4234,1.6427,1.5761,-0.76326,2.1694,2.279
0.84395,-2.0369,1.0717,2.0567,1.2502,-2.2991
0.95574,2.7347,0.8923,0.035651,1.3041,2.2362
1.3779,3.2331,1.7899,0.97206,1.3225,0.6127
1.5084,2.9626,1.8148,2.731,1.5037,2.6584
1.3743,3.881,0.96511,1.3026,1.4014,1.9245
2.0846,1.6396,1.3554,1.4384,1.4654,2.4225
1.4205,-1.2707,1.9569,-0.049725,1.6839,1.0874
1.7662,1.3176,1.6352,1.3822,0.96787,0.35617
1.4428,-0.45531,2.1073,0.83015,2.0332,-1.4534
1.2839,1.4512,1.4177,1.3744,1.5624,1.835
1.0194,5.1133,1.3945,1.9917,1.7337,-0.4881
1.3158,1.2801,1.5444,0.63094,1.8987,2.0423
1.3807,1.2131,1.6209,2.7359,1.62,-3.9395
1.2024,4.9943,1.396,0.91164,0.66408,-0.65641
0.93888,2.0257,1.2549,0.29816,1.5718,2.7232
1.7386,-0.59118,1.22,2.8113,1.4953,-1.9498
1.0929,3.2308,0.97115,0.81614,1.9812,-0.39597
0.70019,4.5685,1.6641,1.3145,0.88528,2.2896
1.4997,2.8613,1.4948,1.5046,1.3839,0.47557
1.5753,3.7403,1.9774,2.101,1.5458,2.988
1.78,3.685,1.2311,1.7124,1.8555,1.2175
1.5653,1.8273,0.87798,0.60669,1.6727,-2.7147
1.6658,0.61943,1.2894,2.1364,1.5062,0.17598
1.6905,2.4974,1.2365,1.1318,1.7346,3.6576
1.0155,2.2213,1.335,1.4143,1.5063,1.3262
1.5709,1.3267,1.9169,0.46935,1.1708,-0.98759
1.0688,1.4732,1.4393,0.046035,1.6364,3.1876
1.3831,0.69852,1.8676,1.5847,1.6159,-0.70198
1.9455,2.3695,1.9446,2.3246,1.947,0.71382
1.1099,-1.0636,1.5269,0.57187,1.0916,2.6313
0.77362,1.0948,1.547,0.38165,1.9571,5.4444
1.2358,-2.0112,1.3819,1.2834,1.0938,-1.0842
1.738,3.5807,1.6214,0.42535,0.35501,3.2784
1.9749,0.28232,1.6181,2.2873,1.4911,2.7144
2.0451,0.96883,1.9152,2.2303,1.719,6.368
1.365,0.73357,1.2525,0.54814,1.326,2.4986
1.448,5.1284,1.2619,1.5001,1.343,1.3376
1.2364,1.66,1.9175,0.68015,1.8184,-0.62964
1.1555,1.177,2.1608,2.5847,0.81143,1.689
1.7719,2.2902,1.0091,2.236,1.1659,1.799
1.1927,2.5203,0.94765,1.7996,1.6623,-2.5137
1.6397,2.2411,1.6226,1.6206,1.4275,-3.9119
1.1208,3.5233,1.6015,0.99996,1.0045,-0.73522
1.569,1.9261,1.548,0.97204,1.5246,1.0095
1.5877,3.8538,1.1316,0.93339,1.8905,2.3956
0.52944,1.0465,1.4148,1.1058,1.1137,5.3828
1.4404,2.5784,1.7923,0.6338,1.003,1.0803
1.8809,-3.3283,1.0083,1.4866,1.3399,0.53397
1.6048,2.6652,1.4392,2.7633,1.7755,0.62182
1.2842,2.4452,1.586,2.1369,1.7108,2.3075
1.7717,0.50757,1.3772,2.4181,1.2679,1.2652
1.3122,3.4308,2.4153,2.2682,1.5414,2.6295
1.3534,3.5665,1.7966,2.3489,1.556,1.971
1.7247,0.89745,1.1768,2.113,1.1948,-0.17761
1.1367,4.2517,1.798,1.6328,1.4665,3.1476
1.3759,4.7831,0.53533,1.2312,1.5429,1.898
2.08,1.9376,2.1146,1.129,2.044,2.4144
1.5297,3.4876,1.2575,1.153,1.8121,2.292
1.5529,3.9705,1.9982,1.2134,1.1718,1.2685
1.1587,2.663,0.96754,1.7554,1.718,3.4825
1.6079,-0.82848,1.418,1.4365,1.188,-0.22882
1.5248,0.2173,1.7794,2.5797,1.8132,0.076247
1.1335,3.6562,1.4852,1.7722,1.5675,3.5183
1.6867,0.71927,1.2456,1.5738,1.7712,5.0535
1.2688,-0.67397,2.1501,1.0395,1.9345,-0.49728
1.559,1.207,1.7525,1.6511,0.83717,-0.55138
1.2468,1.1911,0.84597,0.84815,1.0396,4.3893
1.4637,2.545,1.503,1.5963,1.2089,3.0837
1.3106,-3.1485,2.4098,1.6381,1.4012,2.2563
1.2671,3.0312,1.5581,0.73725,1.7339,3.4821
1.3311,1.2909,1.3564,2.3851,1.2666,2.3579
1.4412,-0.15163,1.4369,0.63961,1.6847,-0.39279
1.1651,3.8382,2.2019,0.88509,1.9663,2.0581
1.9637,3.1572,1.8539,2.607,1.9582,-4.2444
1.7472,1.6125,1.9513,0.24004,1.2732,2.7973
1.0179,0.34727,1.9938,2.8247,1.0629,2.786
1.7024,2.4575,1.4456,0.74784,1.8311,-0.82923
1.1969,-0.89682,1.1211,2.1272,1.0262,2.7844
1.8857,0.85451,1.6798,1.4417,1.6124,3.5739
1.8898,3.3391,1.2509,0.37587,2.0959,4.8214
1.3588,0.14267,2.1028,0.7003,1.316,1.4012
1.8157,0.44913,1.2882,2.0687,1.1598,0.38953
1.5194,2.7684,1.6122,3.6429,1.9207,2.6223
1.9738,2.7173,1.2396,0.85452,1.4242,2.944
1.6627,-0.7192,1.3996,1.9703,1.2399,3.5276
1.3432,4.655,1.4767,1.8556,1.5313,-5.0857
1.6695,1.8305,1.1984,0.4296,2.0252,2.1566
0.98459,-0.9583,1.8197,1.8038,0.84371,4.9922
1.6008,3.6053,1.6118,2.5065,1.7303,3.587
2.1835,0.30893,0.87988,1.7794,1.3166,0.46806
1.4532,-1.0123,0.98473,3.1055,0.98323,-0.2603
1.5256,0.89596,1.5063,0.77013,1.074,3.0013
1.9186,1.1679,2.065,1.6978,1.4096,-3.1123
1.5294,2.0829,1.2997,1.5519,2.556,1.1648
1.1174,0.68181,2.0545,2.5469,1.1564,1.689
1.6815,2.7224,1.3474,1.4511,1.4025,2.2817
1.6246,3.7941,1.8634,1.9124,1.2036,3.2413
1.744,-0.38453,1.9234,1.5635,1.5561,3.6118
1.2883,3.2907,1.4769,1.4066,1.1882,2.7623
2.0316,3.7215,1.0881,0.95026,1.3488,4.5233
1.2491,2.4116,1.1458,1.155,1.2741,2.5332
1.4543,3.4211,1.126,-0.44192,1.423,2.254
1.1879,1.971,2.1622,1.8485,0.76568,3.1579
1.9251,3.5962,1.6202,1.1234,1.0207,2.2276
1.501,3.3626,1.226,1.2493,1.5817,-0.45608
1.8444,1.0852,1.2838,2.1868,1.7265,1.8347
1.5278,3.5214,1.5826,1.8325,1.728,2.2665
1.3911,4.2571,2.2848,1.3314,1.8113,-0.49218
1.1105,-0.3705,1.5127,1.5308,1.7482,-1.5637
1.2545,2.8224,1.3219,2.3613,1.343,2.6702
2.0719,1.8224,2.0544,1.6466,1.7326,4.0783
0.94618,3.1368,1.0876,2.5559,1.651,3.1585
1.316,-3.1738,0.93867,1.7722,1.5734,1.2638
1.4489,-0.46455,2.0769,2.53,1.5136,1.1509
1.8397,-0.87922,1.9327,2.2967,1.6619,3.9215
1.4139,1.0255,1.5202,0.95916,1.8275,2.5009
1.1703,2.3958,2.1737,1.3431,1.6606,1.9322
1.3085,-0.61074,1.1596,2.0018,1.6499,0.41199
1.5315,-0.048298,1.4667,1.5911,1.8177,3.9058
1.4073,3.3801,1.1574,2.0412,1.9818,3.2467
1.5425,-2.5109,1.4544,1.1591,1.6019,2.5443
1.5433,2.6182,1.9369,1.7893,2.4777,-0.21021
1.7394,2.9915,1.1065,1.3842,1.2108,-0.099741
1.7682,2.789,1.1567,2.2732,1.5157,3.3544
1.1935,-0.56321,1.604,2.3473,0.96409,0.94532
1.9617,2.714,0.48628,1.816,2.1566,4.7352
1.0233,0.03301,1.4578,2.8379,1.6942,-0.7554
1.5865,2.9026,1.7761,1.5766,1.6528,3.3737
1.5227,0.11603,1.5639,2.4534,1.1615,1.0009
1.7073,4.7907,1.8409,1.4252,1.9382,0.32578
1.5196,4.8183,0.95625,1.9153,1.5417,2.4525
1.402,2.2117,0.83279,2.8889,1.5877,-0.55192
1.3883,2.181,1.9207,0.57719,2.0048,3.2793
1.0794,4.0451,1.7105,1.4367,1.3502,2.3109
1.0244,-0.87203,1.5159,0.46691,1.8761,2.9245
1.1605,4.1387,1.1446,1.7718,1.8564,-1.1776
1.0454,3.7482,1.4928,0.78994,1.7085,3.4783
1.6058,2.2041,2.1164,1.7653,2.1853,-0.42792
1.802,2.9734,1.3831,2.2685,1.7834,-1.1869
1.4586,1.9741,1.6776,1.8009,2.267,2.3305
1.5742,2.5534,2.0211,2.7275,1.441,-5.5691
0.89631,0.0058933,0.9839,1.4565,1.6489,2.8876
1.5564,1.0609,1.8476,1.8085,2.0325,3.7553
1.5482,-1.1758,1.4964,1.5742,1.5292,3.3474
1.3953,-2.2831,0.8334,1.1944,2.0738,-5.1529
1.5585,2.4202,1.8103,1.5034,1.6584,2.5943
1.7347,2.9151,0.61804,1.6803,1.4265,1.7293
1.7468,2.6389,1.2872,1.2287,2.0451,1.1949
1.4913,4.7879,1.6415,1.6055,1.7372,3.1887
1.3157,4.0341,1.7479,2.2371,1.615,-0.43375
1.6261,3.8437,1.3615,2.5777,0.95089,4.9398
1.266,-3.6371,1.8426,1.0679,1.6076,0.34588
1.3831,4.2633,1.4455,2.965,1.564,2.4088
1.4032,0.38335,0.97562,1.387,1.1833,1.1478
1.0475,2.4979,2.4151,1.0142,2.0609,2.105
1.4634,2.0255,1.3829,2.1976,1.8753,2.4897
1.5058,1.5103,1.5325,0.39012,2.094,4.8844
