LPS, LS, LP, PS, LPSLow, LSLow
0.045529,-1.2352,0.56875,0.49774,0.67209,2.9728
0.29405,2.5049,0.033529,0.30113,0.31278,-0.32725
0.36627,-0.99485,0.58091,0.32602,0.34183,2.4084
0.089823,0.38514,0.36825,0.69053,0.39945,3.0954
0.29889,-0.1872,0.39335,0.23679,0.39166,-3.1561
0.23363,3.1709,0.71879,0.44688,0.41762,0.62489
0.5765,1.4194,0.55544,0.54751,0.39243,-5.8916
0.20065,-1.4223,0.37428,0.013921,0.19443,1.5794
0.13417,-1.4636,0.35821,0.42299,0.56409,-0.98091
0.16223,1.5393,0.40439,0.69608,0.43357,3.9595
0.1854,-0.96028,0.48114,0.30038,0.053981,-0.71408
0.69422,2.5841,0.56291,0.42546,0.44954,-0.046808
0.72294,2.0127,0.66743,0.52693,0.10187,-1.0847
0.32966,1.889,0.55867,0.59564,0.45177,0.98609
0.53726,0.50183,0.26786,0.70861,0.38696,0.046631
0.2266,-2.5648,0.55908,0.43878,0.60133,0.54348
0.14652,-1.1793,0.40166,0.77311,0.34575,2.7329
0.28691,3.5276,0.68845,0.76735,-0.0052315,-2.5024
0.37546,5.2225,0.5491,0.46767,0.42829,-1.9547
0.18682,1.3535,-0.43621,0.44988,0.26809,2.1364
0.31843,-0.43982,0.48757,0.5114,0.50494,-0.2154
0.59458,1.0355,0.36279,0.40163,0.14449,4.0433
0.34742,3.0824,0.56422,0.56377,0.41574,0.66943
0.46255,0.22051,0.18111,0.56548,0.11783,2.3628
0.19937,2.6421,0.60369,0.17209,0.33373,-3.3536
0.41333,-3.4258,0.48583,0.55656,0.52194,-1.8029
0.4037,3.5538,0.58877,0.33869,0.57425,3.0452
0.2196,0.95697,0.45566,0.27296,0.58411,-4.6415
0.57954,-0.4779,0.29237,0.457,0.49414,1.0086
0.33916,-0.60184,0.11904,0.098382,0.6817,1.7502
0.39582,0.38387,0.3665,0.31268,0.87364,2.3928
0.4327,1.6139,0.47198,0.29099,0.63146,0.014014
0.26501,-1.9221,0.48628,0.07835,0.32406,-1.279
0.5159,1.8274,0.43802,0.30095,0.19672,0.42428
0.21955,0.93651,0.41029,0.18125,0.23512,-0.051397
0.28855,-1.6751,0.48592,0.65213,0.29574,1.4893
0.38466,1.3009,0.62627,0.52774,0.0066929,3.8222
0.0079917,1.8589,0.14145,0.31013,0.59956,-4.3763
0.3256,-0.84056,0.42499,0.53838,0.74788,0.54666
0.43486,-0.96431,0.41964,0.81288,0.52401,5.4291
0.46745,6.2726,0.23712,0.30346,0.78676,2.568
0.42379,0.25655,0.19922,0.21552,-0.48946,-1.6613
0.51495,1.838,0.3507,0.46824,0.72441,-4.2567
0.61479,-2.8292,0.52026,0.76915,0.17792,3.0048
0.55543,-0.6907,0.84815,0.39305,0.097516,4.6832
0.55671,-2.1041,0.36391,0.10341,0.70067,-2.288
0.40825,-1.3098,0.63207,0.082694,0.31646,-1.2121
0.036192,0.7952,0.11118,0.30463,0.48027,-0.91562
0.24347,-0.92223,0.27726,0.21498,0.43558,-3.7392
0.40399,-0.27416,0.64226,0.24232,0.16585,0.57034
0.33275,3.2149,0.60224,0.61435,0.62969,-0.72616
0.48839,0.45352,0.29663,0.38985,0.53102,0.29763
0.15061,0.8145,0.28776,0.34634,0.37852,2.1143
0.33359,3.9739,0.55232,0.12475,0.34297,-0.64612
0.56015,4.9898,0.78786,0.55081,0.62743,0.88254
0.50211,3.5036,0.19687,0.29516,0.66597,7.9279
0.45721,-0.048802,0.7323,0.27417,0.26849,-0.9723
0.29792,0.69282,0.35295,0.56323,0.50492,-0.86614
0.53977,0.62939,0.31805,0.56375,0.15841,0.80564
-0.11596,0.16975,0.39753,0.87085,0.38539,-0.83423
0.53378,0.63902,0.22221,0.011837,0.49359,-0.63684
0.42239,3.6701,0.35497,0.49324,0.32861,0.18937
0.374,-0.41282,0.13555,0.45368,0.024404,1.3081
0.40355,-4.433,-0.30945,0.70947,0.2098,1.7506
0.40334,1.0062,0.46165,0.5025,0.38402,-1.1962
0.53539,3.4803,0.52273,-0.11877,0.48183,-2.3514
0.23784,-0.16748,0.24246,0.70232,0.47643,2.8796
0.4775,-0.15811,0.29049,0.50709,0.16598,0.55105
0.44684,0.02056,0.30065,0.71903,0.15908,1.7323
0.41263,1.2157,0.29457,0.36663,0.61569,-5.1466
0.55788,-0.78903,0.36231,0.29972,0.49962,0.70969
0.65028,0.0076275,0.17023,0.60534,0.4455,1.0304
0.4393,-0.652,0.14444,0.39728,0.61452,-0.83691
0.33076,2.3964,0.57213,0.5859,0.43434,0.90669
0.401,-0.15716,-0.34356,0.51895,0.068738,1.2743
0.24799,-1.1913,0.8007,0.22637,0.028868,-0.6638
0.35541,-1.1826,0.18754,-0.15913,0.38477,0.5253
0.3136,1.6208,0.23918,0.72152,0.77913,-5.7365
0.34854,3.415,0.52837,0.00091978,0.11789,-1.0368
0.044885,4.5076,0.0079999,0.11383,0.276,1.6342
0.58462,1.8599,0.40744,0.20857,0.58075,-1.8892
0.12615,-0.12958,0.048996,0.24796,0.3831,3.7946
0.583,1.7481,0.26526,0.51373,0.67069,4.1948
0.10226,1.1474,-0.18265,0.20067,0.53538,-1.3473
0.14952,1.1449,0.18755,0.66266,0.50344,0.1091
0.1241,2.2343,0.069684,0.48206,0.089443,-2.9355
0.50368,2.3173,0.26395,0.49122,0.66729,0.043294
0.43701,-6.6654,0.38103,0.63501,0.57173,-3.4275
0.49186,-0.63585,0.31525,0.77024,0.19594,3.3147
0.15151,1.183,0.34452,0.61828,0.36677,1.9574
0.26152,-0.011345,0.52171,0.2811,0.39395,-3.2817
0.59445,3.1006,0.35537,0.62767,-0.010346,1.4568
0.61851,1.504,0.3741,0.25853,0.36334,2.0824
0.4416,2.2283,0.3292,0.33695,0.23471,4.2543
0.32164,-3.1723,0.65946,0.75612,0.2596,-2.4198
0.49566,0.73805,0.36484,0.5307,0.49222,-2.3893
0.061823,-1.23,0.47346,0.49241,0.010975,2.3299
0.48367,-0.071459,0.50971,0.56308,0.38973,-2.3088
0.48728,2.4508,0.19774,0.51059,0.38889,-0.099998
0.23772,-0.083513,-0.24511,0.35909,0.47063,-6.9652
0.57476,-2.1856,0.40694,0.45774,0.18963,-6.2796
0.34659,-0.13698,-0.19249,0.41349,0.48013,2.0924
0.4147,1.1521,-0.41231,0.46474,0.48165,4.2509
0.37448,0.10941,0.026534,0.55272,0.11821,2.5788
0.55315,-0.82796,0.28153,0.72488,0.54857,1.0317
0.37869,-0.17121,-0.025006,0.081947,0.61175,-1.3123
0.40982,-1.3315,0.53656,0.25243,0.29962,1.499
0.26508,-2.3878,-0.37934,0.29281,0.13332,-4.7171
0.27904,-0.30764,0.5296,0.56475,0.7898,1.0212
0.24953,-1.1131,0.64046,0.20688,0.51419,2.6231
0.43805,1.2693,0.49757,0.59132,0.5979,-1.5172
0.3747,-3.298,-0.35471,0.57194,0.17264,0.31291
0.39655,5.0694,0.66248,0.56252,0.70074,-1.1191
0.6497,-0.61542,0.2624,0.37227,0.4345,6.0981
0.43981,2.8299,0.40064,0.28548,0.40141,5.3612
0.49733,-3.0046,0.33438,0.6419,0.64957,2.4405
0.21222,-2.3224,0.34173,0.68659,0.24295,-1.807
0.38917,3.0854,0.623,0.47228,0.13061,-1.4794
0.37345,4.063,0.020846,0.47256,0.1816,-0.19964
0.29462,-1.845,0.4434,0.28238,0.48519,1.7417
0.12217,-0.60397,0.55226,0.38452,0.36712,0.16462
0.31611,0.22396,0.25476,0.1541,0.21966,3.2898
0.25723,1.5596,0.71099,0.52771,0.4714,-0.8871
0.44308,0.84089,0.41598,0.74183,0.51328,1.1654
0.58078,-0.051106,0.050496,0.67318,0.3941,-0.77733
0.46176,-0.48656,0.5175,0.53424,0.44724,1.5282
0.40137,0.87503,0.57448,0.29156,0.36041,-5.2538
0.32947,-2.5493,0.34357,0.61509,0.59594,0.89572
0.26368,2.9377,0.19437,0.62088,-0.17014,0.75862
0.41698,0.11024,0.54457,0.66169,0.36428,-1.1992
0.56855,1.224,0.61105,0.63676,0.2584,2.9933
0.26659,-2.3005,0.26803,0.64547,0.62224,1.8969
0.3498,2.3543,0.19335,0.56111,0.48495,0.72007
0.20031,-0.83746,0.0088961,0.39504,0.37336,1.7963
0.62699,-1.3388,0.44719,0.38965,0.78923,0.30367
0.35904,-2.0645,0.27861,0.48004,0.23065,1.8154
0.49366,2.7154,0.55465,-0.096876,-0.23378,1.4571
0.26816,-5.4571,0.31528,0.40602,0.34245,-2.4917
0.35778,4.0535,0.071292,0.5735,0.40191,2.8016
0.036493,1.3172,0.53985,0.47303,0.69251,6.1038
