LPS, LS, LP, PS, LPSLow, LSLow
0.84443,0.73103,0.79095,0.73113,0.84665,0.77354
0.8094,0.81316,0.83609,0.83862,0.91175,0.78058
0.84278,0.94384,0.76768,0.79856,0.85975,0.89179
0.81702,0.85395,0.82044,0.75275,0.7967,0.77741
0.88798,0.84107,0.95022,0.94627,0.85075,0.65381
0.81402,0.86476,0.73477,0.75798,0.80123,0.81143
0.79639,0.80436,0.80912,0.84226,0.79859,0.8431
0.82701,0.9216,0.79398,0.94385,0.86883,0.83316
0.83315,0.6318,0.7181,0.81671,0.82888,0.84622
0.79092,0.84546,0.69487,0.79919,0.89441,0.83077
0.8765,0.82997,0.72053,0.84407,0.89825,0.85667
0.85387,0.83735,0.84834,0.66619,0.796,0.75444
0.89908,0.70406,0.77041,0.8762,0.77266,0.74273
0.83594,0.92334,0.83074,0.78755,0.83064,0.74102
0.88888,0.75595,0.86474,0.78161,0.82505,0.80697
0.78786,0.81056,0.87634,0.9779,0.87481,0.66691
0.836,0.78803,0.80319,0.76897,0.80927,0.81537
0.85799,0.93136,0.82687,0.82932,0.90803,0.85615
0.83277,0.926,0.82343,0.86136,0.72295,0.84508
0.80245,0.61262,0.87814,0.84128,0.83546,0.85915
0.81996,0.79959,0.74569,0.87552,0.7881,0.73354
0.91843,0.82531,0.87882,0.77161,0.83841,0.67409
0.88325,0.88794,0.95113,0.78537,0.83568,0.93051
0.84515,0.92171,0.69769,0.79249,0.79242,1.0219
0.87593,0.7587,0.82584,0.96928,0.90201,0.7238
0.7881,0.87524,0.82675,0.78112,0.77997,0.69023
0.82496,0.66778,0.80566,0.86915,0.72414,0.81092
0.83097,0.6997,0.82719,0.89306,0.78405,0.84619
0.8195,0.76085,0.80689,0.92693,0.87467,0.71136
0.86705,0.90568,0.78213,0.83167,0.83194,0.66833
0.87454,0.7855,0.81086,0.87895,0.8032,0.95824
0.86224,0.79543,0.84541,0.76829,0.83135,0.89802
0.78874,0.795,0.82911,1.0384,0.77815,0.89521
0.801,0.86521,0.87054,0.78137,0.72437,0.78151
0.83797,0.83947,0.81768,0.83157,0.86489,0.84102
0.87354,0.86537,0.8086,0.72076,0.78312,0.79104
0.88231,0.87849,0.82794,0.82125,0.76009,0.82014
0.85518,0.81745,0.77765,0.89256,0.77248,0.81199
0.73602,0.61783,0.79389,0.85368,0.78542,0.88036
0.76607,0.85251,0.85274,0.82607,0.85487,0.84934
0.8622,0.78929,0.7642,0.87022,0.76522,0.80298
0.84126,0.82423,0.75365,0.78643,0.81349,0.83988
0.85933,0.84594,0.79404,0.86083,0.86042,0.68941
0.76762,0.91852,0.81158,0.89684,0.82326,0.8119
0.7778,0.89143,0.92614,0.83382,0.74651,0.75952
0.8133,0.86747,0.78576,0.78859,0.8057,0.78855
0.82024,0.71225,0.8531,0.78937,0.78475,0.73689
0.7974,0.97523,0.8805,0.71992,0.88852,0.83938
0.8509,0.68847,0.84541,0.8758,0.83858,0.87477
