Short, Intermediate, Long
0,0.3875,0
0,0,0.22631
0,0.74911,0.29145
0.57771,0,0.16987
0.69038,0.34488,0.31368
0.62823,0.32266,0
0,0.30739,0
0,0.43451,0.38735
0,0.36228,0.36677
0.67599,0.26212,0.56569
0.67411,0,0.15579
0,0.48443,0.53054
0.4227,0.68179,0.22496
0.35683,0,0.5237
0.33557,0,0
0,0,0
0.38214,0,0
0.41153,0,0.2799
0,0.12349,0
0,0,0
0.27365,0.34475,0.49998
0,0.51729,0
0.40545,0.28702,0.47658
0.35231,0.29103,0.53466
0.7688,0.47264,0
0.41638,0,0
0,0.35053,0.22989
0,0.60488,0.098577
0.17451,0.36225,0.76776
0,0,0.49954
0.22247,0.48823,0.42271
0,0,0
0,0,0
0.50283,0,0
0,0,0.43715
0,0,0
0.55541,0.46824,0
0.21677,0.63637,0
0.19373,0.18057,0
0,0,0.33467
0.64209,0.22925,0.56896
0,0.67495,0
0,0.29709,0
0,0,0
0,0,0.32899
0.77307,0.59944,0.42806
0,0.32737,0
0.445,0,0
0.38617,0.57491,0
0.51057,0.2442,0.48347
0,0.38831,0.48313
0.52662,0,0
0,0,0.19833
0,0.53152,0.29248
0,0.5355,0.40243
0,0,0.25108
0.47214,0.40766,0
0,0.55078,0.58886
0.35079,0.61547,0.68582
0.81336,0.43958,0.41847
0.41378,0,0.73714
0.56494,0,0
0.34677,0,0
0,0.37503,0
0,0.58525,0.32582
0.38249,0.24443,0
0.40035,0.42576,0
0.48618,0.54117,0.38427
0.27268,0.29029,0.4428
0,0.47937,0.35335
0,0,0
0.37728,0,0.8344
0.38683,0.46304,0.29311
0,0.62525,0.30884
