Short, Intermediate, Long
0.81474,0.63655,0.87104
0.75509,0.75057,0.71598
0.85134,0.71069,0.77531
0.78369,0.68081,0.66465
0.70977,0.65727,0.75507
0.71985,0.73031,0.73387
0.82118,0.77722,0.8217
0.88894,0.81864,0.70099
0.65788,0.72808,0.74203
0.74256,0.76695,0.68173
0.64401,0.68752,0.73357
0.74207,0.77173,0.74608
0.69778,0.7383,0.72619
0.63835,0.68545,0.80393
0.84792,0.7242,0.63894
0.73457,0.68596,0.8056
0.79813,0.68176,0.58653
0.74665,0.85749,0.69413
0.73039,0.75186,0.67769
0.73762,0.756,0.62915
0.72492,0.78892,0.86431
0.66885,0.80273,0.62914
0.7345,0.72155,0.65607
0.68529,0.65375,0.76578
0.73982,0.88158,0.67408
0.73172,0.68856,0.66252
0.7521,0.66403,0.7321
0.71925,0.78211,0.68587
0.7176,0.75134,0.64851
0.72524,0.69072,0.69913
0.78735,0.71755,0.81839
0.76724,0.73892,0.80326
0.73066,0.73629,0.70404
0.68949,0.72365,0.76706
0.78502,0.69116,0.68744
0.74642,0.78192,0.69088
0.6523,0.67175,0.71504
0.72615,0.68798,0.66972
0.78619,0.6922,0.76182
0.69783,0.69013,0.75091
0.78187,0.75432,0.67422
0.71614,0.65894,0.67101
0.76345,0.63664,0.74991
0.77096,0.7751,0.70278
0.89187,0.79933,0.69441
0.68399,0.66922,0.67082
0.6685,0.71984,0.684
0.87266,0.74096,0.80682
0.79688,0.79898,0.63319
0.64622,0.63511,0.70412
0.73778,0.70048,0.63841
0.58969,0.74518,0.77908
0.65526,0.75725,0.75893
0.84183,0.79704,0.82893
0.70368,0.65096,0.73711
0.75672,0.744,0.78905
0.66935,0.78166,0.64692
0.66792,0.78225,0.67242
0.74647,0.77115,0.73977
0.66961,0.75266,0.79268
0.78982,0.7647,0.71091
0.90822,0.70891,0.73842
0.67793,0.73533,0.66538
0.65276,0.69299,0.73974
0.59265,0.82631,0.73467
0.65491,0.84424,0.7716
0.74699,0.79493,0.7591
0.79463,0.69548,0.78621
0.76749,0.73373,0.75237
0.66953,0.57452,0.70817
0.79018,0.73609,0.61032
0.7082,0.68958,0.71697
0.78677,0.71504,0.68319
0.57057,0.7625,0.6648
0.79361,0.61191,0.62775
0.70162,0.67791,0.68544
0.69692,0.6683,0.70414
0.84951,0.73275,0.69665
0.65115,0.68007,0.79159
0.7081,0.76843,0.71913
0.71081,0.64996,0.78153
0.84119,0.66874,0.73392
0.76574,0.78166,0.85497
0.75386,0.82755,0.64448
0.62472,0.58692,0.73168
0.777,0.74777,0.84863
0.71237,0.68506,0.73379
0.57545,0.70562,0.64125
0.70144,0.77692,0.68261
0.69966,0.86114,0.77537
0.68355,0.71977,0.6932
0.73991,0.76423,0.73096
0.8441,0.64507,0.79959
0.69722,0.72053,0.70997
0.69857,0.69498,0.69566
0.72642,0.67238,0.76157
0.59588,0.67633,0.70701
0.77512,0.75495,0.74161
