Short, Intermediate, Long
0.88972,0.9329,0.87829
0.85129,0.87112,0.9546
0.76698,0.814,0.79358
0.804,0.85106,0.8179
0.85702,0.71809,0.84529
0.81468,0.8014,0.73799
0.821,1.0414,0.86142
0.93859,0.83662,0.82233
0.93735,0.85775,0.84649
0.83533,0.75411,0.79583
0.96189,0.91083,0.81867
0.90367,0.83382,0.89598
0.8125,0.90563,0.86883
0.68532,0.85012,0.74272
0.78296,0.88063,0.90672
0.90423,0.74983,0.87879
0.88599,0.8391,0.72186
0.79929,0.79893,0.8547
0.94488,0.83982,0.902
0.84381,0.81588,0.85854
0.82807,0.89266,0.82824
0.80172,0.98406,0.85077
0.76189,0.87151,0.94872
0.92708,0.73803,0.7995
0.92909,0.63409,0.77936
0.70875,0.7958,0.78591
1.0194,0.76232,0.80754
0.84654,0.69248,0.84258
0.79663,0.79932,0.77508
0.88089,0.8468,0.89108
0.91385,0.84503,0.82484
0.81703,0.86518,0.80151
0.85154,0.78587,0.75283
0.94865,0.73322,0.90749
0.80094,0.75929,0.90261
0.90539,0.77761,0.79499
0.81115,0.73664,0.9251
0.9412,0.83367,0.80561
0.73074,0.87337,0.85867
0.65807,0.79665,0.82781
0.74441,0.72862,0.84143
0.68994,0.77357,0.82974
0.6835,0.77201,0.91416
0.8932,0.804,0.74998
0.84255,0.86978,0.8557
0.80962,0.8609,0.83109
0.77983,0.88749,0.88295
0.91891,0.89803,0.76523
0.75497,0.76456,0.91521
0.83679,0.8237,0.81678
0.83756,0.83082,0.83059
0.77573,0.89757,0.87158
0.72022,0.77774,0.826
0.80584,0.73078,0.77657
0.67093,0.90918,0.90737
0.86341,0.94821,0.81064
0.98669,0.81352,0.79467
0.66947,0.7765,0.84659
0.75567,0.86169,0.94853
0.96288,0.91825,0.87674
0.76494,0.92348,0.80161
0.86565,0.81132,0.88212
0.91538,0.77488,0.7835
0.7994,0.72499,0.92888
0.84927,0.86362,0.86787
0.88645,0.87018,0.85759
0.86915,0.71453,0.82807
0.84482,0.84763,0.86182
1.1201,0.85865,0.84995
0.86131,0.88981,0.80269
0.78528,1.016,0.89879
1.0435,0.7896,0.93376
0.85853,0.89256,0.76666
0.86395,0.91342,0.84552
0.78881,0.8504,0.91868
0.75571,0.88702,0.76706
0.89324,0.73395,0.85597
0.85756,0.80419,0.88798
0.83817,0.80796,0.98297
0.75233,0.89986,0.76339
0.74645,0.96398,0.86461
0.94494,0.94311,0.96705
0.84654,0.90033,0.80811
0.73839,0.72011,0.93116
0.87173,0.86706,0.83656
1.0013,0.73808,0.81664
0.84163,0.81175,0.7398
0.96758,0.86178,0.84496
0.74227,0.88728,0.81311
0.77982,0.92038,0.80199
0.91985,0.82872,0.90206
0.86567,0.96713,0.8765
0.82309,0.81997,0.67455
0.83754,0.74578,0.80119
0.86406,0.78592,0.73652
0.80049,0.79252,0.83138
0.75985,0.72241,0.90938
0.7303,0.79701,0.84953
0.91922,0.80925,0.80661
0.95037,0.68597,0.74084
0.82093,0.79065,0.88403
0.80839,0.86484,0.95492
0.92917,0.84145,0.82039
0.86282,0.85661,0.77011
0.74017,0.77833,0.94873
0.78792,0.68588,0.84802
0.8669,0.85655,0.89148
0.82529,0.8903,0.80349
0.82483,0.90394,0.78934
0.83005,0.77483,0.80609
0.91852,0.89413,0.73013
0.73696,0.82561,0.81682
0.67496,0.89132,0.9168
0.89186,0.89511,0.91022
0.7704,0.74206,0.77302
0.85589,0.82336,0.82479
0.86425,0.8613,0.78977
0.76269,0.83692,0.90184
0.7351,0.93563,0.85698
0.79707,0.88668,0.98401
0.85733,0.7692,0.90325
0.8488,0.85363,0.80035
0.8713,0.89362,0.85901
0.68311,0.92281,0.74896
0.95523,0.76351,0.91597
0.87506,0.77774,0.8564
0.84548,0.85301,0.74823
0.95825,0.81505,0.79488
0.83038,0.89719,0.92447
0.9649,0.86828,0.80443
0.85645,0.91875,0.88237
0.79136,0.86857,0.85083
0.89696,0.81916,0.77369
0.79124,0.97773,0.76915
0.76281,0.96684,0.89573
0.72751,0.79506,0.84427
1.0972,0.84946,0.89122
0.72515,0.88835,0.84588
0.75726,0.85438,0.85697
0.95655,0.93462,0.87876
0.82106,0.89856,0.89366
0.74191,0.86283,0.96386
0.8141,0.90965,0.91247
0.83736,0.85123,0.84396
0.88783,0.84272,0.78947
0.96615,0.83802,0.88761
0.90076,0.83787,0.84143
0.75185,0.75886,0.85798
0.86301,0.68361,0.93657
0.83601,0.8666,0.76632
0.98101,0.75637,0.72166
0.8243,0.99347,0.94934
0.92113,0.8259,0.8463
0.79316,0.89848,0.86419
0.79229,0.82576,0.81394
0.85501,0.79731,0.93738
0.8508,0.88213,0.86718
0.78351,0.80738,0.90599
0.77528,0.79998,0.82282
0.80067,0.82836,0.81915
0.74756,0.8176,0.85559
0.92327,0.88835,0.79182
0.76701,0.75775,0.85259
0.87335,0.91949,0.75715
0.92162,0.89339,0.85246
0.80381,0.76861,0.76257
0.89091,0.79675,0.87848
0.91575,0.84304,0.82646
1.0057,0.80187,0.79002
0.89192,0.82759,0.79103
1.0168,0.84486,0.84586
0.88428,0.80297,0.78576
