Short, Intermediate, Long
0.34472,0.45807,0.097897
0.98132,-0.81698,-0.37124
0.11029,-0.049081,1.2813
1.3056,-0.22706,0.11883
0.69305,-2.0313,-0.82259
0.17479,-0.17494,-0.25911
0.13977,1.3181,0.39095
1.3295,1.1172,0.76065
1.574,1.0884,0.43306
1.0954,0.81929,-0.5801
-0.87373,0.23179,-0.065346
0.019689,0.49523,-2.0296
0.89173,-0.068046,-0.049395
0.60401,-0.29531,0.99292
0.58798,0.65697,-0.55823
0.28785,0.83145,0.029787
0.8548,-0.90787,0.056147
1.205,-0.0077507,0.84885
0.017884,-0.10841,0.58601
-0.26826,-2.0548,1.2233
-0.88446,0.41067,0.49335
-0.15314,0.35397,-0.020436
-1.8843,-0.034183,-1.244
-0.40222,-0.18099,0.45726
-2.438,0.13154,0.96715
0.50427,-0.39566,0.53527
-0.16989,-0.46615,-0.43843
1.2384,0.25329,-0.73783
1.1787,-1.7474,-0.097561
1.7008,-2.3063,0.47296
1.1907,-0.90155,-1.1663
0.94893,-0.02674,0.99974
1.4556,-0.09875,0.72769
0.98633,-0.064389,1.2307
1.2018,0.89427,0.096127
1.0891,1.1268,-1.2772
-0.44439,1.5624,0.64365
0.27735,0.13931,0.34706
-0.56385,0.36836,0.8473
0.93812,0.07584,0.07361
0.11767,-0.23689,-1.0223
0.61113,0.54174,-0.13385
-0.4038,0.44058,0.058062
-0.38908,1.3186,-0.766
1.0751,0.69345,1.0579
0.47992,-0.14358,0.84025
0.72505,0.87751,0.37128
-0.96652,0.047021,-0.41675
0.17307,0.080639,0.18099
-0.50964,1.4863,-0.28212
-0.59845,0.29677,-0.1206
-0.408,1.2951,0.64122
1.6623,-0.79854,0.41729
0.083647,0.62639,-0.49352
-0.06451,0.74251,0.36006
0.23909,0.6255,-0.22772
-0.19522,-0.2256,-0.74712
-2.1417,0.36043,-0.35259
-0.97916,0.54285,0.056911
-0.45675,-0.46854,-0.0556
-2.4732,0.62372,-0.86995
0.36444,0.44754,-0.47362
0.19431,0.11185,-0.31023
0.75137,0.18558,0.29153
0.73676,-0.096409,0.36726
-0.42444,-0.44934,0.49365
-0.43321,1.0292,1.5563
-0.29357,1.0763,-0.075239
-0.56808,0.53437,0.015402
0.15353,1.1227,-1.0976
-0.67775,-0.51074,0.78508
-0.87993,0.36963,0.8814
0.93477,-0.92192,0.26943
0.90423,0.18978,-0.26005
0.57069,0.161,-0.2367
-1.3481,0.56046,-1.815
1.0792,-0.28031,0.95665
-2.0371,1.5277,0.95887
0.36101,-0.15344,-1.437
0.25851,0.30064,-0.71892
0.59541,1.3387,0.64006
0.72014,0.82846,0.14358
-0.29916,-1.3019,0.67735
0.42537,0.71797,0.62865
-0.98069,-0.40841,-0.56406
0.50765,1.1093,1.6917
0.6784,-1.2354,0.57672
-0.68924,-0.53727,1.1736
0.39728,0.25521,-1.1051
0.13653,0.31971,0.57839
-0.25095,0.81765,-0.81057
-3.3778,-0.20998,0.97986
-1.5321,0.48114,0.62553
0.36136,0.18631,0.0017341
0.0097345,1.3117,0.96366
0.074293,1.009,0.40623
-2.1569,-0.039743,1.1918
-1.2919,-1.3287,-0.02495
-1.2245,1.01,1.6384
-1.2451,0.13483,0.050019
1.0236,0.78761,-1.1557
0.52883,-0.70706,-0.82468
0.29335,0.31509,0.50883
0.6043,-0.38546,-0.48596
0.8913,-3.4958e-05,0.4911
0.95093,-0.093491,0.7157
1.6538,0.32923,0.090003
-1.245,-0.57047,-0.32784
-1.3813,-0.21759,0.017151
0.57367,1.0175,0.4212
0.40781,0.82037,0.31155
1.0537,0.26748,-0.044104
0.43169,0.58912,-0.41156
-1.1955,-0.09645,-0.12827
-2.221,-0.9782,-0.60312
-0.24052,-0.54414,0.60454
-0.52006,0.82856,-1.0439
0.50174,-1.7295,0.28752
1.4597,1.3455,0.31625
0.96561,1.3779,0.53254
0.26121,-0.12995,-0.56186
1.1356,0.25266,0.50443
0.8395,0.11326,-0.67086
1.1912,1.4831,0.36572
1.2351,0.36852,0.73554
-0.40404,-0.45233,0.94071
-2.0402,-0.95806,0.80547
0.26811,-0.97488,0.47846
0.22011,0.32531,0.27528
1.0152,0.93198,-0.49104
-1.7412,1.3968,-0.066356
0.17926,1.094,0.78707
0.19385,0.93819,1.3416
-0.64723,0.00032891,-0.33749
0.19857,0.11961,-0.034571
0.35724,-1.5271,0.49812
0.57894,0.028989,-1.417
0.32901,1.4728,0.50518
1.2456,0.052873,0.025306
0.55583,0.40104,0.19219
-0.29532,-1.0437,-0.58806
1.0385,0.81838,-0.12094
1.3053,0.40267,0.476
0.018053,0.64492,0.16145
-1.1272,0.099633,-0.61973
-0.071553,0.27348,0.50359
0.95118,-0.72522,0.64695
0.31992,0.7876,-1.8833
0.21328,-0.061228,0.10343
1.2777,0.63539,0.59232
-0.23467,0.024504,0.42626
0.32133,0.92271,-0.066785
-0.48373,1.1955,0.41051
-0.40472,0.67246,1.2421
0.82455,-1.3067,-0.24231
0.85049,-3.47,-0.76805
-1.3149,-0.20253,-0.19436
1.3041,-0.95173,-0.17036
0.54918,-1.4726,0.28467
0.72147,-0.20387,-0.53324
0.23713,-0.028395,0.40331
0.4722,0.42976,0.34321
0.48181,0.438,-0.56689
0.51804,-0.30116,-1.0032
0.796,-1.5064,0.62407
-0.2377,-0.77526,0.73259
1.2939,-0.42454,0.0029291
0.054755,-1.9658,0.86352
0.88252,0.35476,0.25593
-1.7211,0.4471,0.23839
-3.0388,0.12177,0.23788
-1.0787,-0.87924,0.30251
-2.0709,-0.24492,0.10754
-2.6543,-0.08374,0.91449
0.55749,0.051789,-0.41609
1.2156,0.78586,0.51428
-0.048907,0.343,0.32235
-0.3004,1.0811,0.48717
1.1838,0.85601,-0.47155
-0.68797,-0.28319,0.99986
0.3698,0.11349,0.14402
0.53807,0.24741,-0.47315
-0.12322,0.79503,0.88792
-0.75526,-0.15484,-0.1099
0.4782,-1.3676,-0.58495
-1.7359,0.98542,0.79199
0.15105,1.2156,-0.1485
1.1936,0.16401,-0.13833
-1.7159,-0.13965,0.39504
-0.60625,-0.15445,1.0032
1.636,1.0137,0.62385
