Short, Intermediate, Long
-0.65835,-0.21149,0.8254
-0.059985,1.4001,1.2799
1.3671,-0.55858,-0.72205
1.6063,1.6179,0.54384
0.8816,1.2882,1.035
-0.90097,1.1295,1.6475
1.338,0.41981,0.93992
-1.3356,1.5368,0.89178
0.69625,0.89278,0.48045
1.073,1.1772,0.84328
1.1711,-0.33929,0.44538
1.2101,0.5558,1.51
0.47157,-0.47083,0.91254
0.61149,-0.071255,0.5201
1.7076,0.3947,1.5049
0.86475,1.3113,1.0171
1.6718,1.0733,0.4749
1.3934,1.3359,0.67367
1.0005,1.8155,1.4554
1.654,-0.37785,1.3687
1.0834,0.83803,0.82545
1.1763,0.90211,0.62162
0.57206,0.32015,1.1631
0.12429,1.0956,0.6804
1.4143,-0.3983,0.53416
0.93911,1.497,0.36265
1.6245,-0.18589,1.2466
1.2893,1.1693,1.3578
1.0631,0.37285,0.79309
1.8042,1.0344,0.0073953
0.014598,1.3335,0.95664
1.112,0.83332,1.2878
0.75571,1.3498,1.0156
0.55197,0.64113,1.3049
0.51721,1.6821,0.71804
0.61909,1.5082,1.2816
1.056,0.72741,0.62982
0.51323,-0.056697,0.51987
1.4944,0.96371,1.477
1.0652,0.73262,0.56547
0.57592,0.35654,0.082965
1.3014,0.83106,-0.12571
0.52692,1.2523,0.95788
1.0298,1.0751,0.50403
1.4947,0.78991,1.0202
1.198,-0.040825,0.47012
0.35248,1.4459,0.91948
0.54569,1.5701,0.794
0.43746,0.81643,1.5868
1.3783,1.1993,1.5903
1.0918,1.9759,1.3281
1.1577,0.19168,0.39737
0.69061,0.88852,0.86717
-0.42878,0.62449,0.3862
0.23118,0.4947,-0.049837
0.58495,-0.03178,1.3232
1.4324,1.1807,0.93792
1.4139,0.62451,1.2936
1.7922,1.4407,0.77725
1.0888,0.66978,1.8151
0.50365,0.92574,1.1369
1.9749,1.2895,0.94103
0.85871,0.032553,0.79532
1.3103,0.8982,0.69589
1.0858,0.41564,1.272
1.1684,1.0472,0.5066
0.92529,1.5362,0.36204
-0.19275,0.30393,0.12685
-0.83246,0.9751,0.67556
1.0601,1.0028,0.52616
1.1704,0.66215,1.2859
1.9144,0.31925,-0.41781
1.108,-0.90346,1.1621
1.3405,0.58717,1.6307
0.94317,0.63188,0.82458
1.5271,1.6828,1.251
