Short, Interm., Long
-0.14271,0.39119,-0.16538
-0.082727,-0.03046,0.52759
-0.092017,0.16638,-0.085816
-0.17978,-0.24218,0.31044
-0.038863,0.137,0.37585
0.028304,-0.27648,-0.067955
-0.55179,0.19166,0.29524
0.43567,0.55179,0.13342
-0.027345,-0.47089,0.28256
-0.20983,0.12994,0.29769
-0.051969,-0.4965,-0.023132
0.22665,-0.44747,0.39585
-0.185,-0.085156,-0.17199
-0.18882,0.029849,0.36827
0.23597,-0.29023,0.062036
0.41691,0.38244,-0.25503
-0.32564,-0.31656,-0.048443
-0.15136,0.49373,0.24222
0.28218,0.08361,-0.18528
0.20383,0.041198,0.36179
0.23255,-0.22229,-0.20256
-0.20864,-0.020341,0.079059
-0.16395,0.079434,0.066878
0.75535,-0.12742,0.049494
-0.2444,0.36973,-0.20325
0.28801,0.37823,-0.048271
-0.19861,0.075989,0.32403
0.22366,0.025408,0.057384
0.18658,0.070837,-0.0048876
0.28984,-0.10274,-0.018355
-0.10868,0.00166,-0.052331
-0.1001,-0.22986,-0.055615
0.52757,0.2333,0.074119
0.51779,-0.011403,-0.02394
-0.063741,0.34822,0.43245
0.35007,-0.30799,-0.01994
0.11837,0.41796,0.20404
0.26336,0.063719,-0.36996
0.067229,-0.20279,0.06174
-0.67857,0.32412,0.17441
0.13732,0.026735,0.10726
0.028412,0.10374,-0.13029
0.35083,0.068313,-0.45219
0.47999,0.34161,-0.52065
0.076455,0.21566,0.53855
0.72429,0.48869,-0.20565
0.11535,0.3814,0.21435
0.21309,0.69,0.14122
0.21207,-0.042043,0.28032
0.032879,0.019233,-0.24915
0.22861,0.25413,0.091295
0.21026,-0.30293,-0.35259
0.25741,0.26725,-0.1861
0.50342,0.040579,0.19816
-0.23408,-0.17377,0.48969
0.55793,-0.22532,-0.024418
-0.0076402,0.10765,-0.2322
-0.1233,0.15867,-0.063553
-0.2948,1.3107,0.34001
-0.21542,0.32162,-0.23624
0.30637,-0.26884,-0.1399
0.055759,0.14009,0.14172
0.091927,0.24371,-0.053644
0.50367,0.21229,0.036349
-0.56486,0.36637,0.031013
-0.51615,-0.22874,0.34641
0.32737,-0.11489,0.149
0.46976,-0.17205,0.58337
-0.0059808,0.047021,-0.26606
-0.082369,-0.12555,0.0085863
-0.068042,0.12876,0.072025
0.26668,0.065171,0.19109
-0.52997,-0.1224,0.40763
0.28677,0.12999,0.27591
0.69457,-0.19121,-0.032834
-0.069923,0.05058,0.0056747
0.25178,-0.24768,-0.35077
0.13728,-0.54656,0.03303
0.75216,0.12699,0.40263
-0.17308,-0.20064,0.6674
